00:00:00	34	43	0
00:00:01	54	51	0
00:00:02	64	53	0
00:00:04	75	51	0
00:00:05	64	47	0
00:00:06	80	53	0
00:00:07	83	57	0
00:00:08	83	66	0
00:00:09	97	64	0
00:00:10	77	53	0
00:00:11	77	56	0
00:00:12	67	67	0
00:00:13	54	60	0
00:00:14	67	70	0
00:00:15	67	66	0
00:00:16	80	48	0
00:00:17	78	51	0
00:00:18	78	44	0
00:00:19	80	37	0
00:00:20	74	44	0
00:00:21	88	50	0
00:00:22	93	54	0
00:00:23	75	57	0
00:00:24	66	56	0
00:00:25	53	43	0
00:00:26	48	43	0
00:00:27	43	41	0
00:00:28	50	44	0
00:00:29	70	51	0
00:00:30	93	63	0
00:00:31	100	66	0
00:00:32	100	75	0
00:00:33	100	75	0
00:00:34	100	69	0
00:00:35	100	67	0
00:00:37	84	50	0
00:00:38	78	60	0
00:00:39	57	54	0
00:00:40	38	51	0
00:00:41	63	64	0
00:00:42	74	60	0
00:00:43	93	63	0
00:00:44	100	67	0
00:00:45	100	64	0
00:00:46	96	69	0
00:00:47	81	84	0
00:00:48	75	90	0
00:00:49	74	84	0
00:00:50	81	77	0
00:00:51	94	60	0
00:00:52	100	47	0
00:00:53	100	57	0
00:00:54	91	63	0
00:00:55	74	69	0
00:00:56	77	54	0
00:00:57	81	53	0
00:00:58	66	66	0
00:00:59	66	66	0
00:01:00	67	67	0
00:01:01	74	67	0
00:01:02	64	56	0
00:01:03	80	63	0
00:01:04	84	69	0
00:01:05	81	69	0
00:01:06	90	64	0
00:01:07	84	66	0
00:01:08	64	60	0
00:01:09	56	61	0
00:01:11	64	74	0
00:01:12	66	74	0
00:01:13	83	75	0
00:01:14	100	74	0
00:01:15	93	77	0
00:01:16	90	74	0
00:01:17	75	78	0
00:01:18	54	88	0
00:01:19	50	87	0
00:01:20	50	87	0
00:01:21	41	90	0
00:01:22	47	83	0
00:01:23	75	70	0
00:01:24	70	67	0
00:01:25	69	70	0
00:01:26	67	77	0
00:01:27	64	77	0
00:01:28	63	69	0
00:01:29	78	51	0
00:01:30	84	51	0
00:01:31	75	50	0
00:01:32	88	47	0
00:01:33	87	50	0
00:01:34	69	35	0
00:01:35	75	34	0
00:01:36	53	30	0
00:01:37	48	30	0
00:01:38	56	43	0
00:01:39	50	41	0
00:01:40	63	56	0
00:01:42	54	57	0
00:01:43	56	54	0
00:01:44	53	53	0
00:01:45	48	53	0
00:01:46	60	47	0
00:01:47	66	51	0
00:01:48	70	60	0
00:01:49	78	53	0
00:01:50	80	63	0
00:01:51	80	64	0
00:01:52	87	69	0
00:01:53	78	57	0
00:01:54	67	50	0
00:01:55	53	38	0
00:01:56	51	35	0
00:01:57	37	41	0
00:01:58	38	50	0
00:01:59	38	43	0
00:02:00	23	37	0
00:02:01	30	35	0
00:02:02	24	50	0
00:02:03	29	60	0
00:02:04	35	51	0
00:02:05	37	56	0
00:02:06	50	41	0
00:02:07	53	48	0
00:02:08	51	51	0
00:02:09	61	34	0
00:02:10	60	23	0
00:02:11	63	24	0
00:02:12	66	44	0
00:02:14	51	53	0
00:02:15	48	74	0
00:02:16	40	63	0
00:02:17	47	54	0
00:02:18	51	60	0
00:02:19	53	70	0
00:02:20	57	75	0
00:02:21	67	78	0
00:02:22	56	64	0
00:02:23	66	64	0
00:02:24	64	50	0
00:02:25	51	44	0
00:02:26	67	57	0
00:02:27	43	54	0
00:02:28	27	64	0
00:02:29	37	74	0
00:02:30	40	61	0
00:02:31	63	66	0
00:02:32	77	61	0
00:02:33	81	60	0
00:02:34	81	63	0
00:02:35	64	57	0
00:02:36	64	64	0
00:02:37	67	56	0
00:02:38	60	67	0
00:02:39	74	74	0
00:02:40	74	84	0
00:02:41	63	83	0
00:02:42	66	78	0
00:02:43	63	78	0
00:02:44	50	69	0
00:02:45	38	81	0
00:02:46	40	75	0
00:02:48	54	70	0
00:02:49	70	69	0
00:02:50	77	57	0
00:02:51	75	63	0
00:02:52	63	64	0
00:02:53	67	56	0
00:02:54	57	74	0
00:02:55	60	77	0
00:02:56	63	64	0
00:02:57	48	74	0
00:02:58	51	61	0
00:02:59	51	56	0
00:03:00	50	66	0
00:03:01	53	53	0
00:03:02	54	56	0
00:03:03	56	60	0
00:03:04	75	51	0
00:03:05	80	60	0
00:03:06	78	53	0
00:03:07	78	57	0
