00:00:00	1650340	114272	36159	7159	7507	7856	4760	7617
00:00:01	913116	122906	11684	14849	16644	14296	4731	6088
00:00:02	695177	383476	55474	39797	11451	32685	26450	41515
00:00:03	198734	83940	5242	8599	17483	18663	7418	16632
00:00:04	3985	12856	7933	4215	23487	9743	10357	8982
00:00:05	170322	60035	8870	7385	3497	6419	1853	2254
00:00:07	122337	164277	30602	62033	66023	40058	12095	8774
00:00:08	2002823	204429	64229	67929	56531	44410	8243	2373
00:00:09	144471	19469	1222	3332	2647	1355	517	418
00:00:10	159438	13941	8177	11918	18523	13640	11926	9450
00:00:11	151388	14422	8279	15557	18179	7533	8661	6837
00:00:12	71131	28815	1250	3704	2728	4117	1231	931
00:00:13	34809	21570	7803	7111	3719	21126	7487	2701
00:00:14	152663	59143	17027	25956	24997	3415	1718	954
00:00:15	257050	72802	112381	88056	19899	34199	11028	6014
00:00:16	476295	49777	6553	8196	5473	4916	4724	2646
00:00:17	834192	81900	25253	14583	4134	14534	18973	13381
00:00:18	41335	2921	18720	28902	4335	9564	6033	4993
00:00:19	103932	37236	71660	37740	25444	12054	5076	8035
00:00:20	45801	53823	24033	30174	27839	11224	9960	10154
00:00:21	208765	118282	16763	67539	78838	11527	7241	9349
00:00:22	172457	38857	13758	5039	4231	4065	2358	815
00:00:23	21396	11398	3695	22976	14722	8983	8883	5584
00:00:24	91196	82265	33070	19240	25480	11664	4278	3178
00:00:25	25901	12041	7928	19739	9684	9574	3917	2523
00:00:26	7760	28444	3220	30313	5383	10972	1664	5557
00:00:27	191649	27740	6197	8701	1099	1606	736	392
00:00:28	16853	27250	4135	25064	2705	6757	6851	6336
00:00:29	82529	47417	38155	5829	7561	13522	4003	6378
00:00:30	31194	11676	7162	9397	11014	13856	7596	2868
00:00:31	143724	25892	12009	7743	9958	6269	1478	2516
00:00:32	31818	17286	6948	10538	11765	5861	4279	5455
00:00:33	25132	27086	4537	3477	10729	4654	7423	4611
00:00:34	9523	29920	15304	17471	16628	18150	9132	4074
00:00:35	189269	27043	11926	9624	1909	949	1028	1376
00:00:36	127785	69980	16677	16544	19802	8169	5731	4388
00:00:37	235634	11047	980	2214	1779	3959	1176	1320
00:00:38	170553	6248	5630	10946	10138	8436	4850	6501
00:00:39	369854	197954	110747	34258	19333	9752	6515	4871
00:00:40	148377	5121	6427	4084	3740	3285	1745	5048
00:00:41	623115	81335	20159	22214	45797	17462	17127	11781
00:00:43	433938	34081	3026	949	4870	4139	1005	673
00:00:44	67382	4707	5358	3111	9168	2897	5028	3600
00:00:45	478267	69815	4443	3578	15798	8580	6920	7030
00:00:46	224974	293650	34961	62512	8726	8193	3706	8231
00:00:47	56051	27117	32200	5013	9905	5100	8556	2899
00:00:48	43100	14066	41904	9798	4844	4613	7525	12142
00:00:49	18159	38094	27997	33618	11928	6998	3795	4159
00:00:50	13737	21374	6063	7539	7026	9482	6828	4358
00:00:51	67207	55248	23624	19822	8646	9310	1904	5626
00:00:52	179255	35294	20170	7949	5811	6966	2062	1143
00:00:53	53173	21292	1911	8559	10661	7977	4898	954
00:00:54	42922	29605	17298	17099	11309	19106	6395	5652
