00:00:00	1805003	260221	60380	34269	69069	13994	16503	33398
00:00:01	1805003	260221	60380	34269	69069	13994	16503	33398
00:00:02	194088	29871	20069	7108	7296	4185	7081	2156
00:00:02	194088	29871	20069	7108	7296	4185	7081	2156
00:00:03	119677	25814	3627	12000	7104	3680	8706	1416
00:00:03	119677	25814	3627	12000	7104	3680	8706	1416
00:00:04	762158	126112	15227	9571	7964	16080	24582	9850
00:00:04	762158	126112	15227	9571	7964	16080	24582	9850
00:00:05	1500811	74863	14712	17416	5937	13757	16581	9940
00:00:05	1500811	74863	14712	17416	5937	13757	16581	9940
00:00:06	649609	97557	78746	45362	18887	12165	20696	13111
00:00:06	649609	97557	78746	45362	18887	12165	20696	13111
00:00:07	1564004	260343	104147	25218	41037	43220	55100	31651
00:00:07	1564004	260343	104147	25218	41037	43220	55100	31651
00:00:08	465847	243618	76502	13026	34984	32087	60067	32342
00:00:08	465847	243618	76502	13026	34984	32087	60067	32342
00:00:09	355533	111704	8568	5308	11009	9435	20203	5439
00:00:09	355533	111704	8568	5308	11009	9435	20203	5439
00:00:10	689653	27194	27708	68618	30956	26013	19817	10206
00:00:10	689653	27194	27708	68618	30956	26013	19817	10206
00:00:11	269584	165743	32070	27878	7185	23744	17328	6498
00:00:11	1485040	479779	27198	100420	96130	28909	45146	38973
00:00:12	1485040	479779	27198	100420	96130	28909	45146	38973
00:00:12	903263	33709	16423	12996	31581	3468	4238	5016
00:00:13	903263	33709	16423	12996	31581	3468	4238	5016
00:00:13	265439	74282	16267	14461	8119	5700	2192	6093
00:00:14	265439	74282	16267	14461	8119	5700	2192	6093
00:00:14	3095289	466106	156238	163140	42194	101844	52357	57665
00:00:15	3095289	466106	156238	163140	42194	101844	52357	57665
00:00:15	2103480	569126	96712	66286	41140	41340	19335	15586
00:00:16	2103480	569126	96712	66286	41140	41340	19335	15586
00:00:16	1048513	1264876	138664	76645	36205	91684	95140	47299
00:00:17	1048513	1264876	138664	76645	36205	91684	95140	47299
00:00:17	1367598	130563	39760	16319	17769	13081	9887	4831
00:00:18	1367598	130563	39760	16319	17769	13081	9887	4831
00:00:18	878538	54497	17622	5345	6300	6537	5959	8513
00:00:19	878538	54497	17622	5345	6300	6537	5959	8513
00:00:19	747229	175699	62065	26517	37154	22463	13403	9133
00:00:20	958681	49432	11142	6272	9340	1929	6825	8872
00:00:20	958681	49432	11142	6272	9340	1929	6825	8872
00:00:21	250122	63617	1310	34683	3954	6073	2640	4275
00:00:21	250122	63617	1310	34683	3954	6073	2640	4275
00:00:22	142726	8723	720	5480	851	1036	1036	689
00:00:22	142726	8723	720	5480	851	1036	1036	689
00:00:23	112779	13693	29783	19071	3632	3514	12088	4999
00:00:23	112779	13693	29783	19071	3632	3514	12088	4999
00:00:24	22938	12054	7388	3705	1678	723	936	1536
00:00:24	22938	12054	7388	3705	1678	723	936	1536
00:00:25	944265	44886	12234	2196	4312	2481	4825	1943
00:00:26	944265	44886	12234	2196	4312	2481	4825	1943
00:00:26	610413	433504	118254	160349	30496	39961	93071	70684
00:00:27	610413	433504	118254	160349	30496	39961	93071	70684
00:00:27	630596	187787	40017	6270	6013	12577	31185	20842
00:00:28	630596	187787	40017	6270	6013	12577	31185	20842
00:00:28	821422	103192	14902	3772	9433	4118	6246	1572
00:00:29	821422	103192	14902	3772	9433	4118	6246	1572
00:00:29	731419	248224	24784	46735	10007	10090	18332	7795
00:00:30	731419	248224	24784	46735	10007	10090	18332	7795
00:00:30	1612907	164957	32455	23283	3663	6871	7975	10831
00:00:31	1612907	164957	32455	23283	3663	6871	7975	10831
00:00:31	315270	204786	60338	28659	31677	7399	12358	23493
00:00:32	315270	204786	60338	28659	31677	7399	12358	23493
00:00:32	368945	92913	5727	8592	4539	15185	11687	5617
00:00:33	368945	92913	5727	8592	4539	15185	11687	5617
00:00:33	62506	7549	3925	1869	1161	1693	1097	1540
00:00:34	62506	7549	3925	1869	1161	1693	1097	1540
00:00:34	371472	484836	36344	73340	14341	34039	33220	51942
00:00:35	371472	484836	36344	73340	14341	34039	33220	51942
00:00:35	682345	45422	22878	8227	6959	7675	15039	8002
00:00:36	682345	45422	22878	8227	6959	7675	15039	8002
00:00:37	619501	115404	113594	104505	22348	46607	36733	15038
00:00:37	619501	115404	113594	104505	22348	46607	36733	15038
00:00:38	1478444	193911	53107	43198	54071	28507	45528	26699
00:00:38	1478444	193911	53107	43198	54071	28507	45528	26699
00:00:39	1990932	346067	52506	7829	16455	27772	21089	15910
00:00:39	1990932	346067	52506	7829	16455	27772	21089	15910
00:00:40	198364	43391	9706	5702	4429	14536	17921	25444
00:00:40	198364	43391	9706	5702	4429	14536	17921	25444
00:00:41	57271	40884	794	16736	13012	39542	10673	10216
00:00:41	57271	40884	794	16736	13012	39542	10673	10216
00:00:42	1801581	120734	63729	6622	16550	62014	18848	27157
00:00:42	4261	16346	11416	16642	3596	34967	19684	10892
00:00:43	4261	16346	11416	16642	3596	34967	19684	10892
00:00:43	219433	103000	48701	20925	8726	33717	20760	10441
00:00:44	219433	103000	48701	20925	8726	33717	20760	10441
00:00:44	104175	18105	3989	5149	2267	2393	9915	5138
00:00:45	104175	18105	3989	5149	2267	2393	9915	5138
00:00:45	229977	51493	7700	4589	19902	27379	18360	12758
00:00:46	229977	51493	7700	4589	19902	27379	18360	12758
00:00:46	487348	107329	13750	24212	17820	24001	38641	29343
00:00:47	487348	107329	13750	24212	17820	24001	38641	29343
00:00:47	121769	67101	11368	17188	5234	44349	42616	27863
00:00:48	121769	67101	11368	17188	5234	44349	42616	27863
00:00:48	2566004	195591	30117	21289	26155	20284	29736	18791
00:00:49	2566004	195591	30117	21289	26155	20284	29736	18791
00:00:49	14063	16356	5529	2273	7924	40215	16176	10010
00:00:50	14063	16356	5529	2273	7924	40215	16176	10010
00:00:50	382902	29431	6384	5379	7147	25750	18329	14019
