Time, PoorSignal, Attention, Meditation
16:38:36, 0, 43, 61
16:38:37, 0, 61, 56
16:38:38, 0, 56, 63
16:38:39, 0, 64, 63
16:38:40, 0, 64, 69
16:38:41, 0, 50, 69
16:38:42, 0, 51, 63
16:38:43, 0, 57, 60
16:38:44, 0, 66, 53
16:38:45, 0, 77, 54
16:38:46, 0, 77, 63
16:38:47, 0, 54, 60
16:38:48, 0, 44, 51
16:38:49, 0, 30, 44
16:38:50, 0, 30, 43
16:38:51, 0, 53, 38
16:38:52, 0, 50, 41
16:38:53, 0, 50, 38
16:38:54, 0, 43, 37
16:38:55, 0, 29, 43
16:38:56, 0, 47, 54
16:38:57, 0, 56, 56
16:38:58, 0, 64, 66
16:38:59, 0, 67, 74
16:39:00, 0, 66, 66
16:39:01, 0, 56, 78
16:39:02, 0, 41, 77
16:39:03, 0, 44, 70
16:39:04, 0, 29, 70
16:39:05, 0, 35, 60
16:39:06, 0, 51, 60
16:39:07, 0, 47, 61
16:39:08, 0, 74, 57
16:39:09, 0, 78, 66
16:39:10, 0, 75, 66
16:39:11, 0, 91, 67
16:39:12, 0, 87, 75
16:39:13, 0, 84, 74
16:39:14, 0, 88, 66
16:39:15, 0, 69, 63
16:39:16, 0, 67, 67
16:39:17, 0, 63, 78
16:39:18, 0, 67, 87
16:39:19, 0, 67, 91
16:39:20, 0, 44, 87
16:39:21, 0, 35, 84
16:39:22, 0, 34, 81
16:39:23, 0, 34, 67
16:39:24, 0, 43, 83
16:39:25, 0, 48, 77
16:39:26, 0, 56, 61
16:39:27, 0, 75, 75
16:39:28, 0, 64, 53
16:39:29, 0, 81, 51
16:39:30, 0, 70, 57
16:39:31, 0, 61, 56
16:39:32, 0, 88, 64
16:39:33, 0, 88, 64
16:39:34, 0, 88, 69
16:39:35, 0, 77, 74
16:39:36, 0, 80, 75
16:39:37, 0, 90, 69
16:39:38, 0, 84, 69
16:39:39, 0, 81, 69
16:39:40, 0, 60, 66
16:39:41, 0, 48, 61
16:39:42, 0, 48, 70
16:39:43, 0, 48, 70
16:39:44, 0, 37, 53
16:39:45, 0, 21, 60
16:39:46, 0, 14, 38
16:39:47, 0, 24, 43
16:39:48, 0, 43, 53
16:39:49, 0, 40, 44
16:39:50, 0, 47, 54
16:39:51, 0, 56, 29
16:39:52, 0, 74, 35
16:39:53, 0, 100, 37
16:39:54, 0, 88, 35
16:39:55, 0, 61, 41
16:39:56, 0, 57, 43
16:39:57, 0, 38, 40
16:39:58, 0, 53, 35
16:39:58, 0, 56, 41
16:39:59, 0, 50, 41
16:40:00, 0, 35, 60
16:40:01, 0, 23, 70
16:40:02, 0, 29, 57
16:40:03, 0, 13, 63
16:40:04, 0, 26, 51
16:40:05, 0, 38, 50
16:40:06, 0, 40, 66
16:40:07, 0, 48, 57
16:40:08, 0, 51, 69
16:21:31, 0, 38, 51
16:21:32, 0, 41, 50
16:21:33, 0, 30, 48
16:21:34, 0, 35, 35
16:21:35, 0, 37, 30
16:21:36, 0, 29, 24
16:21:37, 0, 44, 26
16:21:38, 0, 38, 38
16:21:39, 0, 53, 51
16:21:40, 0, 47, 66
16:21:41, 0, 61, 63
16:21:42, 0, 56, 54
16:21:43, 0, 47, 51
16:21:44, 0, 61, 54
16:21:45, 0, 61, 61
16:21:46, 0, 66, 66
16:21:47, 0, 70, 69
16:21:49, 0, 67, 53
16:21:50, 0, 51, 53
16:21:51, 0, 48, 53
16:21:52, 0, 41, 47
16:21:53, 0, 35, 48
16:21:55, 0, 40, 56
16:21:56, 0, 41, 61
16:21:57, 0, 51, 69
16:21:58, 0, 43, 64
16:21:59, 0, 37, 54
16:22:01, 0, 41, 50
16:22:02, 0, 35, 56
16:22:03, 0, 53, 70
16:22:05, 0, 50, 75
16:22:06, 0, 43, 64
16:22:07, 0, 48, 60
16:22:09, 0, 37, 51
16:22:10, 0, 37, 34
16:22:11, 0, 40, 41
16:22:12, 0, 41, 37
16:22:14, 0, 37, 35
16:22:15, 0, 35, 44
16:22:17, 0, 40, 41
16:22:18, 0, 43, 48
16:22:20, 0, 53, 64
16:22:21, 0, 54, 74
16:22:23, 0, 54, 78
16:22:24, 0, 43, 70
16:22:25, 0, 38, 64
16:22:27, 0, 47, 78
16:22:28, 0, 43, 74
16:22:30, 0, 50, 69
16:22:31, 0, 43, 63
16:22:33, 0, 40, 37
16:22:34, 0, 29, 43
16:22:36, 0, 17, 47
16:22:37, 0, 37, 40
16:22:39, 0, 34, 44
16:22:40, 0, 53, 40
16:22:42, 0, 64, 44
16:22:43, 0, 61, 54
16:22:45, 0, 54, 43
16:22:46, 0, 43, 38
16:22:48, 0, 47, 30
16:22:49, 0, 37, 37
16:22:51, 0, 56, 50
16:22:52, 0, 50, 64
16:22:54, 0, 50, 77
16:22:55, 0, 51, 81
16:22:57, 0, 41, 83
16:22:58, 0, 60, 80
16:23:00, 0, 53, 70
16:23:01, 0, 51, 67
16:23:03, 0, 47, 60
16:23:04, 0, 43, 60
16:23:06, 0, 47, 66
16:23:07, 0, 38, 61
16:23:09, 0, 38, 75
16:23:10, 0, 24, 66
16:23:12, 0, 16, 60
16:23:13, 0, 24, 41
16:23:15, 0, 24, 41
16:23:16, 26, 24, 41
16:23:18, 0, 29, 51
16:23:19, 0, 34, 48
16:23:21, 0, 27, 77
16:23:22, 0, 29, 74
16:23:24, 0, 26, 54
16:23:25, 0, 24, 60
16:23:27, 0, 41, 61
16:23:28, 0, 44, 69
16:23:30, 0, 53, 74
16:23:31, 0, 57, 67
16:23:33, 0, 47, 47
16:23:34, 0, 50, 44
16:23:36, 0, 47, 51
16:23:37, 0, 40, 51
16:23:39, 0, 48, 67
16:23:40, 0, 48, 53
16:23:42, 0, 56, 53
16:23:43, 0, 64, 63
16:23:45, 0, 56, 60
16:23:46, 0, 47, 57
16:23:48, 0, 35, 54
16:23:49, 0, 27, 43
16:23:50, 0, 27, 41
16:23:52, 0, 35, 43
16:23:53, 0, 43, 54
16:23:55, 0, 41, 60
16:23:56, 0, 47, 63
16:23:58, 0, 43, 56
16:23:59, 0, 35, 44
16:24:01, 0, 41, 61
16:24:02, 0, 41, 60
16:24:04, 0, 44, 63
16:24:05, 0, 43, 66
16:24:07, 0, 41, 50
16:24:08, 0, 40, 41
16:24:10, 0, 30, 41
16:24:11, 0, 35, 56
16:24:13, 0, 29, 51
16:24:14, 0, 27, 54
16:24:16, 0, 43, 70
16:24:17, 0, 47, 50
16:24:19, 0, 50, 50
