Apr 18, 2014 13:03:37	[12159877.0, 886805.8150843418, 1240648.757652898, 990366.0490565032, 881984.9515008437, 338974.48576780217, 664525.2357180386, 1739072.7387704712, 682541.3678670952, 809790.9965100924, 201091.31723899647, 1202209.074635155, 858372.1537407696, 678135.6505667554, 683534.9102825001, 240440.81483764798, 877228.5449528375, 364946.60206371, 181926.69913252653, 877386.7167349609, 845398.6362460701, 975360.5152123361, 436030.3468198518, 1362249.4369363089, 579594.6403654264, 323378.2049889589, 1116261.949962516, 1109668.8789055767, 1003778.4238047206, 1381470.8377518936, 890461.5823375091, 271483.07046493614, 1993164.7966009094, 710680.1697778843, 635366.0247543886, 1141975.8226295798, 983516.638119539, 1594499.3715829598, 930912.8892361776, 1191460.336435805, 2354323.8280466064, 186063.2646345225, 230917.89687292362, 1025726.4151400547, 1604962.1219074915, 1592847.0144225603, 412420.96619558666, 1096507.2037625539, 775795.1800008224]
Apr 18, 2014 13:03:38	[10854689.0, 1617814.289347004, 1736404.5496105938, 1781916.4086549445, 2462826.4734041705, 831633.3595672919, 542960.3622506199, 562192.323905758, 1950835.141188106, 913188.9698907598, 936221.7281750402, 473478.30661132606, 1501215.730482545, 437094.60655408376, 613822.1491966422, 86478.91136724027, 520764.20183822175, 454258.14091550565, 463202.28834286745, 639288.620767173, 266527.8824946857, 373928.18289866816, 713593.0323272852, 555236.5183034517, 993043.3053901345, 844865.0705003835, 796717.6184777314, 1029437.6868235677, 990872.8684741734, 361383.1778313313, 1688944.7694865586, 1269557.8989697408, 1050004.9134341462, 929806.9923220957, 1249588.1878174995, 1646021.466447937, 449241.7305965698, 1544850.4670183964, 572612.4806400931, 994569.3827055176, 1853073.0741081599, 404860.15802963136, 886502.7213049529, 1732458.286185417, 430412.46068599785, 489754.81262868515, 677779.0538249614, 614380.7141060636, 572184.8954393499]
Apr 18, 2014 13:03:39	[9809618.0, 1538533.7330743133, 1029178.7998521768, 1081130.1019093466, 425363.59007678594, 988653.746396533, 458405.83909426734, 2604301.9332469464, 1282900.7623181536, 983027.4705545127, 1765718.696754076, 865729.8986206886, 423436.2319788747, 506328.91447875474, 631266.0013440013, 1167848.1819806052, 716193.5813453034, 659775.9969789797, 1067149.823037624, 1277926.6784063424, 459128.30947468325, 1423513.0416425331, 1229485.0422094236, 968499.2124755627, 922429.6240005135, 458836.2734510641, 1026133.4651865591, 333209.6598443724, 754473.0372884437, 1199427.441783846, 540186.8964926513, 1363562.570379514, 1615355.2834599116, 1755348.5007555913, 710208.2596500192, 230909.14062364487, 945685.1026608921, 1936125.407041468, 961804.4142032944, 732854.799439698, 425786.9017177337, 847786.9610609646, 782680.5268045411, 2309703.3779607117, 1793637.638753996, 189494.69015227855, 1229902.9284562757, 930268.1514029525, 1110307.1390034624]
Apr 18, 2014 13:03:40	[8766164.0, 1520802.5319000506, 344184.26583655697, 1224047.9507501554, 1017646.9015556687, 1243414.6214983726, 562946.0731892139, 450096.4334371452, 778006.724293064, 982988.399170509, 524897.4963793613, 347628.0882201845, 877194.3968559069, 413100.5759817138, 758865.1666873522, 768726.759703845, 755125.0123479933, 985151.3798632129, 789320.5593409047, 465390.4790406982, 910817.8830754826, 205836.36016446646, 367869.06276508677, 1003786.8594501015, 846981.2341175382, 669539.5758457375, 339156.9445254727, 799900.0425589344, 546627.0780940255, 1329111.4321946804, 212438.35929949128, 993945.7247523182, 621604.212327589, 184222.33917609087, 318202.29061641346, 179425.24023553383, 1108037.4956758106, 398347.9284053657, 1218799.2796957777, 2047701.3851525297, 942330.6220104753, 1329088.554538382, 1504469.524069519, 1076025.0187278383, 796171.6143242228, 867616.0668987365, 1388689.7760697834, 908198.8885247762, 808747.3581289076]
Apr 18, 2014 13:03:41	[9547642.0, 2058861.570400138, 1184654.4938266857, 1433531.817861106, 1569474.760908867, 2419026.729937672, 1201922.7876656079, 1545801.1900949322, 601446.5489670715, 769822.3677880923, 1508214.9418251351, 1592088.4693038256, 258829.3753326895, 702642.530496717, 308921.0588150841, 740787.3931113414, 411854.2146922123, 1024630.6025399134, 61789.86236003834, 621295.5347566387, 901308.9811089854, 253711.894092212, 1167190.560936417, 1094585.198375668, 2031812.1987180917, 1133496.9277590583, 630325.5053341001, 556722.8582803204, 1077844.2844511124, 188400.27996869388, 1404144.8866805974, 199269.0213782434, 521217.0547699395, 1416840.1575355208, 752955.430699841, 1442212.8153841922, 555409.8688701916, 1792591.0408990649, 1049191.1233732968, 1310926.757331473, 432011.8524699355, 1001232.3782975741, 1864651.4678734008, 268986.03466846223, 1127444.8583798318, 1028266.116235502, 1492073.8988201432, 95652.28516252364, 336613.96390637563]
Apr 18, 2014 13:03:42	[9286476.0, 1462141.9118972155, 1203480.2379510126, 1455685.9237809747, 1498001.7530573192, 1082204.7998207072, 1230827.9645295355, 914647.0543108209, 3308823.7898974377, 1049727.696493665, 1442990.56498276, 951589.3472928051, 315007.40610375506, 609372.1709257164, 241596.74215566376, 1441593.6178560585, 802840.6204676363, 1014915.9239224826, 887003.9552518358, 1461289.6707104233, 848979.5951329, 253953.11431547403, 1000892.1750068003, 820876.5182057598, 2303235.5110761975, 448647.0274854672, 581245.8630143731, 471448.62744468724, 692404.1605758118, 1770477.0260724886, 1216774.3353904295, 394699.38723760843, 1179972.7534791876, 1409753.7172281959, 538042.6731020308, 1183103.9201395898, 887372.945488324, 1137052.178783053, 2224735.563968992, 1589648.644720869, 846832.7855409412, 206137.96092482458, 1201033.7066578825, 165128.35172776366, 975335.9912785756, 687681.9127500489, 223494.61111374848, 516892.26989537186, 1176999.4714815398]
Apr 18, 2014 13:03:43	[12416476.0, 2067914.8300695175, 3699711.8692624234, 3480722.158328898, 2148396.1789821577, 1748428.2582206924, 494073.87785827613, 611732.0959638533, 1897765.173985537, 600209.0325516544, 1352315.7050658867, 1040142.8416420551, 775329.80734059, 374024.4316778829, 1095730.3875398461, 534390.3578288883, 993135.827081827, 1116629.0314400124, 1143036.9448322658, 892313.8344889082, 951203.7218935437, 966418.0145382561, 308556.0932198116, 587883.2839327715, 882742.4437549993, 659381.0218569441, 187488.3784279413, 381013.0885436132, 1380891.862753309, 510474.71438398876, 588156.1314848582, 750266.4566595097, 316553.4902043165, 529754.6282486727, 680886.0321246521, 1331913.6061089009, 670965.5726878385, 1452368.2550783334, 1715387.948524907, 462986.8738636242, 442551.8659941274, 802161.501552518, 828971.567776176, 1735296.482005838, 1089940.3013066985, 1303634.6853145533, 712034.4569050613, 512671.81213160465, 349344.5799710493]
Apr 18, 2014 13:03:44	[8313370.0, 1035395.1425847666, 1992891.763407008, 2177873.7084594844, 2856823.6482876427, 1815862.4497937877, 418858.2712760268, 479920.0744323277, 408472.3625007946, 360639.48396342533, 484038.2254955937, 434594.447709892, 588470.3975490872, 840657.3890556289, 735922.3217535942, 385646.0262467083, 1310906.4977170886, 867777.3942310918, 1080691.8627108457, 948014.9065468933, 157599.81690962747, 677740.2408545776, 708133.2101496948, 72029.84244308574, 1144610.4930940226, 811292.3559734899, 666325.3488382862, 579623.1090196106, 691466.4317217899, 724022.5155526344, 1086404.407264216, 319093.6149204143, 225747.62976397682, 956078.717645757, 511988.6256495187, 2120442.609378562, 970583.9380258224, 1108053.8747774437, 1232665.0343984885, 2205854.3824905753, 1571859.9558533255, 374687.18376764446, 615370.2939561509, 708511.5172103728, 794452.6911299746, 439190.17627484846, 291200.4874352325, 60267.16452529651, 724129.0212945165]
Apr 18, 2014 13:03:45	[7784676.0, 1161483.5066977858, 833562.8326149563, 943770.0194558866, 2377761.442328454, 1394070.8046076172, 769691.182758738, 768250.9677649209, 1024044.5248732874, 1872996.1637736852, 2743795.869803393, 945317.2949180775, 428515.25909037335, 758668.4027249228, 706514.918013027, 626671.5148185168, 1600480.1070170947, 254023.2105395945, 1187738.4601843397, 163806.41348133583, 1398295.486009698, 331303.77387987514, 534912.8245905425, 1306445.8425985097, 381753.5876214967, 993790.1220305818, 940682.4011086117, 268087.35524793545, 971139.9630470271, 1391093.3166007148, 738906.7254141762, 1104880.0016581824, 177904.31154254763, 770506.7606031747, 698276.1523922634, 663024.306246646, 1055573.1331942955, 373086.2891706742, 1184037.6235904833, 939141.0002199856, 718149.5960943501, 877083.567602031, 1474087.4011470403, 720599.4242367987, 1032273.7414002958, 516610.75946598157, 786348.4261917849, 939420.3533498017, 478111.307589241]
Apr 18, 2014 13:03:46	[14827219.0, 1651915.0636643427, 4406260.091363989, 3738114.404540529, 1393683.1888750657, 1304529.4299932125, 1741581.290530672, 1024174.6217833392, 2035568.3772891846, 1306084.108112532, 1590786.8454811792, 1161067.6881769532, 652253.2625651183, 1177921.6856278738, 903437.5273668353, 1826454.5820089255, 1066996.4995414522, 951910.7101581583, 918981.291825136, 754063.070315601, 571684.7984665305, 792553.0199697758, 969442.2308799303, 1815491.628594824, 288961.4038909312, 1481545.843990702, 1120073.8779587778, 637077.938166748, 628572.9187109838, 1231324.0845655762, 499175.6351444346, 1567111.5871793223, 374530.93838928046, 203682.5366029207, 873772.3081704262, 1295722.8172260595, 900547.5396681848, 678903.2486923897, 808868.4395336201, 266402.78586078447, 946591.603239095, 793264.1033998971, 1275790.0592177692, 164126.3394583451, 245811.68559616516, 436233.29330917186, 984374.1042258237, 907064.824043348, 529811.9538984348]
Apr 18, 2014 13:03:47	[12558663.0, 3565748.232155384, 4235155.04107188, 1521962.3678196957, 2293173.8420220604, 1778643.818676514, 1729610.2642081985, 463870.084997222, 1404327.9060111912, 1386554.9167412135, 159760.78823838904, 308464.4137482387, 811507.8068342282, 183515.46337170107, 1384368.163241385, 622085.6735713659, 1965587.475357228, 959364.7615555482, 1365305.6695575025, 805142.3075172318, 1983836.4881674792, 1739356.0983454213, 1211759.5483326844, 361126.7515179975, 728949.6856577044, 724709.6962731567, 991360.5005231703, 284169.2844874175, 660171.2373464243, 1843498.3207011593, 1822612.9807856616, 642298.1540919326, 798087.483437981, 1127861.3707902536, 524905.6300053886, 1371568.5827407876, 1439433.372696858, 356425.2854623184, 1145956.3070163964, 450335.4653061421, 286326.96284599527, 993639.3651170799, 1073715.0140259985, 1487096.6415583803, 757544.0314328431, 966667.9627387447, 1071857.6881576292, 473510.2413975243, 446668.4827622006]
Apr 18, 2014 13:03:48	[14631939.0, 1035550.7090511417, 3495114.8806738136, 2120044.5415290943, 5400283.595615095, 1350671.421414664, 2160981.7292982265, 1231252.9774124376, 726525.3846542056, 1880870.546969193, 1549118.0351702194, 317513.89594050794, 1008278.239833063, 1483419.807867766, 167627.32700445913, 1727983.376370582, 1550258.3383155905, 1464196.429652591, 354545.16169798217, 865424.7338024011, 746418.8136034041, 674011.7198006125, 728692.9405421582, 599717.1873100802, 305352.99318387883, 518967.5977119165, 936875.9020408875, 860340.7972354062, 1259588.6019368898, 1653524.9567115083, 1297494.8155237394, 574581.7814062352, 433554.20031197177, 756193.5869418173, 1030159.0338950877, 489766.1880507816, 403269.9370366534, 846834.4343907244, 910223.0653863363, 530670.348096882, 1758524.6069447414, 927240.3913563027, 546507.230247305, 744020.4058829162, 1147093.1797603227, 730256.1024514035, 689721.4812687516, 519395.8158530967, 1028021.2271220366]
Apr 18, 2014 13:03:49	[7788560.0, 1095686.2419212232, 1664224.7605285307, 3671018.5343440715, 1310135.6898434057, 119271.82808371718, 2113993.337916832, 1672860.025044066, 2356038.7578137256, 1741068.563866578, 2152921.917472022, 2055200.5061205814, 772543.1311849249, 988982.8990791938, 643005.9965779228, 1758380.4606488408, 679350.6904140784, 1104686.2528519358, 1215519.4607857035, 690388.5584642225, 1302242.1492445003, 426752.17423951096, 463593.66528520087, 782371.2278615432, 157415.78571811298, 772305.7055571867, 1219697.5912355364, 541790.480170747, 577984.127356546, 237155.17460344284, 877324.1668148936, 246201.43214324658, 756833.9682255229, 1088019.8585639321, 793497.9499389962, 944489.256037319, 1002435.0143624218, 196548.38608604154, 1183744.8810775504, 848363.118684984, 249376.37002159737, 569360.6739516044, 1192687.1409590545, 541210.8298851602, 191284.220270975, 174572.2726995651, 783712.1969980199, 318110.34551849915, 316170.8747012122]
