1395711070.84	257420	116485	11836	31105	49299	26413	5245	11072
1395711071.84	257420	116485	11836	31105	49299	26413	5245	11072
1395711072.85	257420	116485	11836	31105	49299	26413	5245	11072
1395711073.85	257420	116485	11836	31105	49299	26413	5245	11072
1395711074.85	257420	116485	11836	31105	49299	26413	5245	11072
1395711075.85	257420	116485	11836	31105	49299	26413	5245	11072
1395711076.86	257420	116485	11836	31105	49299	26413	5245	11072
1395711077.86	257420	116485	11836	31105	49299	26413	5245	11072
1395711078.86	257420	116485	11836	31105	49299	26413	5245	11072
1395711079.86	257420	116485	11836	31105	49299	26413	5245	11072
