00:00:00	128215	35416	15632	1815	7052	5638	4591	3998
00:00:01	222918	53413	5846	583	1813	3283	2814	6293
00:00:02	252790	170274	21284	9895	15584	53273	35218	24486
00:00:03	855787	13911	11357	6512	752	9341	6815	1609
00:00:04	738469	157384	22017	4648	17703	41538	9134	11795
00:00:05	690540	166659	37507	11183	20729	27329	15864	6341
00:00:06	76507	99226	12375	14431	10744	17724	20460	16281
00:00:07	52786	21833	15980	5885	15309	10300	14925	9398
00:00:08	333171	187115	10338	7600	6612	7889	6934	7309
00:00:09	177921	44391	12453	5201	35628	25047	7206	6995
00:00:10	69109	40644	5255	3140	18427	13615	4678	5026
00:00:11	10564	4911	6552	6949	4706	12025	15745	5157
00:00:12	6577	24846	2657	13230	3679	18239	7183	13101
00:00:13	6375	16868	8272	7395	5388	9400	7577	2866
00:00:14	310418	43302	14865	14638	7542	16885	4464	9200
00:00:15	6267	9503	1935	5529	4158	11753	4561	5933
00:00:16	28449	14613	1160	10124	4079	8845	8925	7609
00:00:17	15681	33444	22850	9940	9661	12470	7081	7375
00:00:18	177625	159078	90137	24972	25425	36339	19637	26010
00:00:19	765317	1487546	227577	219653	245662	114469	87069	291690
00:00:20	910080	172615	90741	20448	10431	15107	9614	4295
00:00:21	1400084	667831	120903	39668	184497	77131	40352	49640
00:00:22	653029	74227	38221	8763	12548	4528	2986	8818
00:00:23	211153	41768	13057	4188	1350	2720	2231	2795
00:00:24	963476	20561	31246	18735	3463	7215	6747	2147
00:00:25	53992	38085	8769	9479	13569	18987	15076	13091
00:00:26	1560097	66254	36933	22730	37017	13592	18500	13602
00:00:27	37325	10618	4919	33243	17083	14100	14795	14493
00:00:28	13669	22100	2369	5773	4916	15544	7022	5478
00:00:29	37097	11420	6781	11428	5372	7518	3339	5091
00:00:30	26543	14357	10555	30214	2986	9822	6800	4898
00:00:32	60112	21448	17663	19624	11018	14217	6131	6198
00:00:33	686918	57743	30972	18173	1479	18139	6291	2404
00:00:34	2234	13552	207	5175	4292	7975	2624	5085
00:00:35	7413	28998	4073	2979	3924	12881	3647	5324
00:00:36	17546	15551	2505	7707	3486	4064	5014	4220
00:00:37	19643	15458	5557	3490	3038	5560	5875	2087
00:00:38	31960	73715	4994	2867	5063	7455	15692	2238
00:00:39	8820	20103	6609	10649	10696	19943	7629	7053
00:00:40	2815	7255	10151	2748	6634	8457	3116	5632
00:00:41	19023	14670	3943	6704	3904	10018	6482	2686
00:00:42	4258	8265	15572	5330	8659	10480	5764	4130
00:00:43	632653	171755	210133	70693	56944	45385	14727	16529
00:00:44	1838476	42448	9435	10925	12342	16526	25031	13222
00:00:45	923276	28485	4082	2058	4903	3317	8021	4135
00:00:46	1094965	86536	56006	48762	20162	10319	11364	9313
00:00:47	1166309	24659	3325	10530	5266	5407	4414	3440
00:00:48	1740053	37790	1182	2946	4564	5984	4025	8949
00:00:49	139869	253291	19141	3344	9004	25000	18956	17574
00:00:50	91854	4429	3220	4608	1275	6221	1541	3183
00:00:51	22744	12901	10340	2720	6151	16125	6311	10511
00:00:52	13445	24306	1409	2288	10312	7276	10320	4159
00:00:53	18913	8007	7336	4068	6535	14342	7936	3907
00:00:54	100436	67274	11219	3251	5704	14720	10650	5495
00:00:55	1428624	457355	83963	126276	18918	28897	25654	17999
00:00:56	335084	13331	12337	21445	7903	16246	13702	7117
00:00:57	31985	14968	7890	4230	7214	21374	10414	6777
00:00:58	10145	17742	5819	1914	2869	16595	19806	11763
00:00:59	239146	127293	13688	7247	12142	24015	11404	14978
00:01:00	41655	23323	2179	12751	6567	9755	5346	8818
00:01:01	11368	14757	1104	7056	13296	10413	16543	8872
00:01:02	23847	17531	9448	1789	10799	13506	12022	6630
00:01:04	134932	97621	51921	22850	12455	20978	13819	4310
00:01:05	19147	9222	1316	9815	5731	15862	11658	6772
00:01:06	20814	17675	20992	8499	7364	15485	6542	10702
00:01:07	41650	15490	6166	2495	5268	19686	7246	6583
00:01:08	5620	15254	2730	2700	7078	15639	14951	12371
00:01:09	16282	8399	12563	3288	10211	14326	5932	7284
00:01:10	376559	31863	11882	22221	16705	12458	10522	11502
00:01:11	22904	10797	7617	3739	8950	11688	10554	6739
00:01:12	9979	26356	8655	6804	5824	9574	15051	5508
00:01:13	1965	9918	13189	5204	12453	18836	10868	7818
00:01:14	16196	7138	13143	2015	10913	10123	10561	6424
00:01:15	74677	37797	22390	7004	5729	17869	6787	7440
00:01:16	337601	321410	45253	21052	10018	21174	18932	12092
00:01:17	185070	51569	5149	34582	19665	16818	5886	9941
00:01:18	59882	49661	21977	2826	16789	16018	13702	5339
00:01:19	3516	16755	14323	9121	7402	19009	15434	8048
00:01:20	21149	6472	1734	4316	11086	10850	13832	7110
00:01:21	6830	10072	3727	6790	5092	15218	3921	5143
00:01:22	3320	12134	11048	7364	12297	14589	9330	4080
00:01:23	4494	13098	2040	5465	8788	10124	6064	5078
00:01:24	146047	5343	3697	3801	1614	3018	1568	2437
00:01:25	55761	27303	14026	17030	9866	14677	6357	9171
00:01:26	655221	36544	8148	3248	2351	6220	8730	2233
00:01:27	7789	22033	2029	5400	2004	12107	7361	3970
00:01:28	1219317	94867	25625	8460	20894	20093	9472	2404
00:01:29	324884	10379	3367	8315	7179	2249	865	5315
00:01:30	9059	10736	5545	2777	5325	14227	9655	5986
00:01:31	15339	11249	8595	7275	6589	12888	14508	8042
00:01:32	11918	11527	8712	2698	974	8790	10586	4206
00:01:33	7346	16070	3711	12260	2867	7719	4923	7050
00:01:34	12063	13133	8374	19212	7360	10083	7729	6896
00:01:35	293786	19329	1980	5258	7260	6258	4915	4882
00:01:36	7460	18554	6829	4470	2202	21594	12863	7612
00:01:37	648978	311597	11287	18120	6882	14646	8138	8054
00:01:38	14933	20711	674	11638	13292	11941	11317	10058
00:01:40	8911	18651	8348	4125	14173	20280	16851	5646
00:01:41	11460	7946	6717	2523	15034	11977	22774	6314
00:01:42	40105	29130	947	6824	2280	12902	16625	9860
00:01:43	8810	16172	571	4180	3513	18103	6676	7007
00:01:44	9308	8799	1640	2551	9990	28770	8604	5364
00:01:45	9842	12839	5557	2191	10455	14223	11040	9594
00:01:46	27060	6686	4779	6284	7385	15204	3957	3866
00:01:47	6026	12023	2885	4526	3790	18061	10157	6092
00:01:48	9271	14400	18523	5969	10178	13095	10688	9201
00:01:49	97035	100053	46812	4564	7443	10784	11472	7612
00:01:50	7782	8630	3671	1705	10870	18718	8234	4824
00:01:51	18841	4357	4414	4953	9309	16124	11332	2007
00:01:52	10242	14576	4056	4714	12525	13290	7102	3518
00:01:53	73313	22964	10458	3905	5388	7713	7062	11665
00:01:54	68356	58524	1737	13995	3850	13112	23199	6930
00:01:55	12639	9572	13808	15406	20058	20910	10928	8025
00:01:56	12632	17049	7079	4366	10232	15482	31633	4655
00:01:57	15795	5945	2935	1721	4524	19753	8178	8644
00:01:58	6772	17360	1656	6957	5054	10509	6154	6598
00:01:59	6753	8317	6738	3222	5455	10179	9064	3681
00:02:00	24652	11221	2267	5491	6362	23547	6516	3791
00:02:01	23319	7150	5686	2120	7302	18070	9090	14799
00:02:02	2971	12606	4238	3083	6290	16656	9119	6689
00:02:03	28386	9774	2322	8683	21104	19745	4922	10051
00:02:04	12092	7247	1797	5269	9087	19976	8277	4980
00:02:05	20681	13027	19918	19550	24124	30188	12718	10166
00:02:06	67984	52650	4082	4833	5383	2677	1899	1204
00:02:07	5197	30340	2844	5964	9092	17995	4156	8431
00:02:08	97297	107299	18972	11046	3626	12255	13276	9286
00:02:09	24209	30398	11107	5565	5140	16601	11803	6109
00:02:10	5792	9707	4071	8528	8452	10538	9548	4571
00:02:11	128751	6022	915	1215	1543	4117	890	981
00:02:12	128751	6022	915	1215	1543	4117	890	981
00:02:14	220958	48061	39081	9527	14898	21556	9758	11140
00:02:15	5786	18642	6490	5883	15209	8367	9230	10141
00:02:16	2625	2652	2214	9515	10010	14743	6694	4217
00:02:17	239393	18017	3654	5258	3175	2494	2540	2377
00:02:18	8533	59761	20733	6790	10932	11531	22085	12869
00:02:19	93956	73671	11519	8321	5189	22296	10169	9080
00:02:20	1299407	137029	153656	57615	52961	42321	39174	23849
00:02:21	200771	26253	2570	2196	3339	2072	1028	794
00:02:22	1577588	291672	80318	30932	59437	33317	54426	19089
00:02:23	77393	22217	3317	6065	3094	2576	1379	4388
00:02:24	31226	21023	10319	9600	26519	28292	11414	25030
00:02:25	90877	22423	3466	4004	3425	5464	3210	5236
00:02:26	44112	8961	1727	4822	10642	11827	4988	7648
00:02:27	54075	20456	6006	4587	12651	19513	14633	20971
00:02:28	6468	15555	5979	8113	6703	43432	10367	7399
00:02:29	5124	3643	1111	2369	5714	9043	10362	11939
00:02:30	13328	11714	10660	2501	2319	18809	26139	5371
00:02:31	24406	22337	6033	3351	13439	12432	15347	10318
00:02:32	184027	14452	6698	7904	2572	13774	6461	12635
00:02:33	22840	2263	1542	4798	8026	17546	8928	12199
00:02:34	6846	8373	9813	2404	4514	20359	5424	13069
00:02:35	78530	81837	18159	5594	12946	16048	8896	8929
00:02:36	46051	45079	1507	9804	12997	9529	11213	9495
00:02:37	2491	26453	13184	16291	7395	19162	14168	4515
00:02:38	5341	5530	2964	2770	4912	15668	15131	3765
00:02:39	12741	5101	5069	3109	3691	10347	4079	4166
00:02:40	11180	9734	24123	1356	13213	22306	10023	11473
00:02:41	4685	7908	409	4855	5743	9690	4139	12715
00:02:42	3256	8644	696	16298	4955	13909	8065	5989
00:02:43	5235	3947	13059	6697	3596	16052	19076	5768
00:02:44	3171	11122	2665	17783	9403	19888	6056	5693
00:02:45	1246	11650	5631	6179	1663	11022	9900	9419
00:02:47	6082	9182	369	14682	3263	24361	9485	4451
00:02:48	330207	59120	37354	23092	9586	21648	11734	6813
00:02:49	6780	4610	6298	5827	5631	15959	11164	8060
00:02:50	6852	5516	24067	8754	3962	16723	7661	7713
00:02:51	3918	7911	4954	6529	4392	15504	9360	5636
00:02:52	80024	97098	790	15590	7817	5949	8259	7130
00:02:53	8945	10419	3504	3213	2855	12229	6737	7529
00:02:54	8696	17674	21115	5333	11841	7918	5421	5438
00:02:55	6011	8032	7667	12869	15586	10672	4735	2988
00:02:56	614229	54603	10503	10103	6120	10725	6384	4061
00:02:57	6875	6433	11247	9642	5784	8211	5841	6946
00:02:58	5845	15605	353	323	10062	8404	6865	4693
00:02:59	3592	8300	1494	6329	4176	14699	19106	7180
00:03:00	23271	6007	5965	11277	6162	18277	6647	4188
00:03:01	8153	5437	6235	1221	8261	14218	7530	2763
00:03:02	14487	26329	2230	3411	5796	21551	5896	4936
00:03:03	3687	13861	1060	9270	9960	24215	10777	4127
00:03:04	7467	15530	8474	2053	6883	26651	8929	11948
00:03:05	2271	9752	5382	5186	14471	15085	14166	2005
00:03:06	12140	2868	6116	2103	3756	20256	12007	8091
00:03:07	37103	49996	18863	6404	11732	23185	10914	11768
00:03:08	276406	66063	6382	3237	4771	4376	2851	3565
00:03:09	3271	15003	13386	5558	2765	18930	8933	11739
00:03:10	22099	19272	10329	4896	8235	8762	6559	4055
00:03:11	1158481	66007	30374	44493	14029	30403	29091	14268
00:03:12	1317925	50658	1640	6277	12480	24904	9547	6572
00:03:13	34492	22507	10559	5047	10504	26856	7614	7118
00:03:14	47456	10870	1069	8108	7799	8290	21599	7394
00:03:15	26111	5393	6443	5362	2706	23056	9540	5440
00:03:16	1922	10338	2433	6142	9660	14104	12962	4764
00:03:17	8164	7390	3936	3789	6367	9673	5239	5253
