1395729722.1	38	67	0
1395729723.1	38	67	0
1395729724.1	38	67	0
1395729725.11	38	67	0
1395729726.11	38	67	0
1395729727.11	38	67	0
1395729728.11	38	67	0
1395729729.12	38	67	0
1395729730.12	38	67	0
1395729731.12	38	67	0
1395729732.13	38	67	0
1395729733.13	38	67	0
1395729734.13	38	67	0
1395729735.13	38	67	0
1395729736.13	38	67	0
1395729737.14	38	67	0
1395729738.14	38	67	0
1395729739.14	38	67	0
1395729740.14	38	67	0
1395729741.15	38	67	0
1395729742.15	38	67	0
1395729743.15	38	67	0
1395729744.16	38	67	0
1395729745.16	38	67	0
1395729746.16	38	67	0
1395729747.16	38	67	0
1395729748.16	38	67	0
1395729749.16	38	67	0
1395729750.17	38	67	0
1395729751.17	38	67	0
1395729752.17	38	67	0
1395729753.17	38	67	0
1395729754.18	38	67	0
1395729755.18	38	67	0
1395729756.18	38	67	0
1395729757.18	38	67	0
1395729758.19	38	67	0
1395729759.19	38	67	0
1395729760.19	38	67	0
1395729761.19	38	67	0
1395729762.2	38	67	0
1395729763.2	38	67	0
1395729764.2	38	67	0
1395729765.2	38	67	0
1395729766.21	38	67	0
1395729767.21	38	67	0
1395729768.21	38	67	0
1395729769.21	38	67	0
1395729770.21	38	67	0
1395729771.22	38	67	0
1395729772.22	38	67	0
1395729773.22	38	67	0
1395729774.22	38	67	0
1395729775.23	38	67	0
1395729776.23	38	67	0
1395729777.23	38	67	0
1395729778.23	38	67	0
1395729779.23	38	67	0
1395729780.24	38	67	0
1395729781.24	38	67	0
1395729782.24	38	67	0
1395729783.24	38	67	0
1395729784.24	38	67	0
1395729785.25	38	67	0
1395729786.25	38	67	0
1395729787.25	38	67	0
1395729788.26	38	67	0
1395729789.26	38	67	0
1395729790.26	38	67	0
1395729791.26	38	67	0
1395729792.27	38	67	0
1395729793.27	38	67	0
1395729794.27	38	67	0
1395729795.27	38	67	0
1395729796.28	38	67	0
1395729797.28	38	67	0
1395729798.28	38	67	0
1395729799.28	38	67	0
1395729800.29	38	67	0
1395729801.29	38	67	0
1395729802.29	38	67	0
1395729803.29	38	67	0
1395729804.3	38	67	0
1395729805.3	38	67	0
1395729806.3	38	67	0
1395729807.3	38	67	0
1395729808.31	38	67	0
1395729809.31	38	67	0
1395729810.31	38	67	0
1395729811.31	38	67	0
1395729812.32	38	67	0
1395729813.32	38	67	0
1395729814.32	38	67	0
1395729815.32	38	67	0
1395729816.33	38	67	0
1395729817.33	38	67	0
1395729818.33	38	67	0
1395729819.33	38	67	0
1395729820.34	38	67	0
1395729821.34	38	67	0
1395729822.34	38	67	0
1395729823.34	38	67	0
1395729824.35	38	67	0
1395729825.35	38	67	0
1395729826.35	38	67	0
1395729827.35	38	67	0
1395729828.35	38	67	0
1395729829.36	38	67	0
1395729830.36	38	67	0
1395729831.36	38	67	0
1395729832.36	38	67	0
1395729833.37	38	67	0
1395729834.37	38	67	0
1395729835.37	38	67	0
1395729836.37	38	67	0
1395729837.38	38	67	0
1395729838.38	38	67	0
1395729839.38	38	67	0
1395729840.38	38	67	0
1395729841.39	38	67	0
1395729842.39	38	67	0
1395729843.39	38	67	0
1395729844.39	38	67	0
1395729845.4	38	67	0
1395729846.4	38	67	0
1395729847.4	38	67	0
1395729848.4	38	67	0
1395729849.4	38	67	0
1395729850.41	38	67	0
1395729851.41	38	67	0
1395729852.41	38	67	0
1395729853.41	38	67	0
1395729854.42	38	67	0
1395729855.42	38	67	0
1395729856.42	38	67	0
1395729857.42	38	67	0
1395729858.43	38	67	0
1395729859.43	38	67	0
1395729860.43	38	67	0
1395729861.43	38	67	0
1395729862.44	38	67	0
1395729863.44	38	67	0
1395729864.44	38	67	0
1395729865.44	38	67	0
1395729866.45	38	67	0
1395729867.45	38	67	0
1395729868.45	38	67	0
1395729869.45	38	67	0
1395729870.45	38	67	0
1395729871.46	38	67	0
1395729872.46	38	67	0
1395729873.46	38	67	0
1395729874.46	38	67	0
1395729875.46	38	67	0
1395729876.47	38	67	0
1395729877.47	38	67	0
1395729878.47	38	67	0
1395729879.47	38	67	0
1395729880.48	38	67	0
1395729881.48	38	67	0
1395729882.48	38	67	0
1395729883.48	38	67	0
1395729884.48	38	67	0
1395729885.49	38	67	0
1395729886.49	38	67	0
1395729887.49	38	67	0
1395729888.49	38	67	0
1395729889.5	38	67	0
1395729890.5	38	67	0
1395729891.5	38	67	0
1395729892.5	38	67	0
1395729893.51	38	67	0
1395729894.51	38	67	0
1395729895.51	38	67	0
1395729896.51	38	67	0
1395729897.51	38	67	0
1395729898.52	38	67	0
1395729899.52	38	67	0
1395729900.52	38	67	0
1395729901.52	38	67	0
1395729902.52	38	67	0
1395729903.53	38	67	0
1395729904.53	38	67	0
1395729905.53	38	67	0
1395729906.53	38	67	0
1395729907.54	38	67	0
1395729908.54	38	67	0
1395729909.54	38	67	0
1395729910.54	38	67	0
1395729911.55	38	67	0
1395729912.55	38	67	0
1395729913.55	38	67	0
1395729914.55	38	67	0
1395729915.56	38	67	0
1395729916.56	38	67	0
1395729917.56	38	67	0
1395729918.56	38	67	0
1395729919.56	38	67	0
1395729920.57	38	67	0
1395729921.57	38	67	0
1395729922.57	38	67	0
1395729923.57	38	67	0
1395729924.58	38	67	0
1395729925.58	38	67	0
1395729926.58	38	67	0
1395729927.58	38	67	0
1395729928.59	38	67	0
1395729929.59	38	67	0
1395729930.59	38	67	0
1395729931.59	38	67	0
1395729932.59	38	67	0
1395729933.6	38	67	0
1395729934.6	38	67	0
1395729935.6	38	67	0
1395729936.6	38	67	0
1395729937.61	38	67	0
1395729938.61	38	67	0
1395729939.61	38	67	0
1395729940.61	38	67	0
1395729941.62	38	67	0
1395729942.62	38	67	0
1395729943.62	38	67	0
1395729944.62	38	67	0
1395729945.63	38	67	0
1395729946.63	38	67	0
1395729947.63	38	67	0
1395729948.64	38	67	0
1395729949.64	38	67	0
1395729950.64	38	67	0
1395729951.64	38	67	0
1395729952.64	38	67	0
1395729953.65	38	67	0
1395729954.65	38	67	0
1395729955.65	38	67	0
1395729956.65	38	67	0
1395729957.66	38	67	0
1395729958.66	38	67	0
1395729959.66	38	67	0
1395729960.66	38	67	0
1395729961.67	38	67	0
1395729962.67	38	67	0
1395729963.67	38	67	0
1395729964.67	38	67	0
1395729965.67	38	67	0
1395729966.68	38	67	0
1395729967.68	38	67	0
1395729968.68	38	67	0
1395729969.68	38	67	0
1395729970.69	38	67	0
1395729971.69	38	67	0
1395729972.69	38	67	0
1395729973.69	38	67	0
1395729974.7	38	67	0
1395729975.7	38	67	0
1395729976.7	38	67	0
1395729977.7	38	67	0
1395729978.71	38	67	0
1395729979.71	38	67	0
1395729980.71	38	67	0
1395729981.71	38	67	0
1395729982.72	38	67	0
1395729983.72	38	67	0
1395729984.72	38	67	0
1395729985.72	38	67	0
1395729986.72	38	67	0
1395729987.73	38	67	0
1395729988.73	38	67	0
1395729989.73	38	67	0
1395729990.74	38	67	0
1395729991.74	38	67	0
1395729992.74	38	67	0
1395729993.74	38	67	0
1395729994.75	38	67	0
1395729995.75	38	67	0
1395729996.75	38	67	0
1395729997.75	38	67	0
1395729998.76	38	67	0
1395729999.76	38	67	0
1395730000.76	38	67	0
1395730001.76	38	67	0
1395730002.77	38	67	0
1395730003.77	38	67	0
1395730004.77	38	67	0
1395730005.77	38	67	0
1395730006.78	38	67	0
1395730007.78	38	67	0
1395730008.78	38	67	0
1395730009.78	38	67	0
1395730010.78	38	67	0
1395730011.79	38	67	0
1395730012.79	38	67	0
1395730013.79	38	67	0
1395730014.79	38	67	0
1395730015.79	38	67	0
1395730016.8	38	67	0
1395730017.8	38	67	0
1395730018.8	38	67	0
1395730019.8	38	67	0
1395730020.81	38	67	0
1395730021.81	38	67	0
1395730022.81	38	67	0
1395730023.81	38	67	0
1395730024.82	38	67	0
1395730025.82	38	67	0
1395730026.82	38	67	0
1395730027.82	38	67	0
1395730028.83	38	67	0
1395730029.83	38	67	0
1395730030.83	38	67	0
1395730031.83	38	67	0
1395730032.84	38	67	0
1395730033.84	38	67	0
1395730034.84	38	67	0
1395730035.84	38	67	0
1395730036.85	38	67	0
1395730037.85	38	67	0
1395730038.85	38	67	0
1395730039.85	38	67	0
1395730040.86	38	67	0
1395730041.86	38	67	0
1395730042.86	38	67	0
1395730043.86	38	67	0
1395730044.87	38	67	0
1395730045.87	38	67	0
1395730046.87	38	67	0
1395730047.87	38	67	0
1395730048.88	38	67	0
1395730049.88	38	67	0
1395730050.88	38	67	0
1395730051.89	38	67	0
1395730052.89	38	67	0
1395730053.89	38	67	0
1395730054.89	38	67	0
1395730055.9	38	67	0
1395730056.9	38	67	0
1395730057.9	38	67	0
1395730058.91	38	67	0
1395730059.91	38	67	0
1395730060.91	38	67	0
1395730061.91	38	67	0
1395730062.92	38	67	0
1395730063.92	38	67	0
1395730064.92	38	67	0
1395730065.92	38	67	0
1395730066.93	38	67	0
1395730067.93	38	67	0
1395730068.93	38	67	0
1395730069.93	38	67	0
1395730070.94	38	67	0
1395730071.94	38	67	0
1395730072.94	38	67	0
1395730073.94	38	67	0
1395730074.94	38	67	0
1395730075.95	38	67	0
1395730076.95	38	67	0
1395730077.95	38	67	0
1395730078.96	38	67	0
1395730079.96	38	67	0
1395730080.96	38	67	0
1395730081.96	38	67	0
1395730082.97	38	67	0
1395730083.97	38	67	0
1395730084.97	38	67	0
1395730085.97	38	67	0
1395730086.97	38	67	0
1395730087.98	38	67	0
1395730088.98	38	67	0
1395730089.98	38	67	0
1395730090.98	38	67	0
1395730091.99	38	67	0
1395730092.99	38	67	0
1395730093.99	38	67	0
1395730094.99	38	67	0
1395730096.0	38	67	0
1395730097.0	38	67	0
1395730098.0	38	67	0
1395730099.0	38	67	0
1395730100.01	38	67	0
1395730101.01	38	67	0
1395730102.01	38	67	0
1395730103.01	38	67	0
1395730104.02	38	67	0
1395730105.02	38	67	0
1395730106.02	38	67	0
1395730107.02	38	67	0
1395730108.02	38	67	0
1395730109.03	38	67	0
1395730110.03	38	67	0
1395730111.03	38	67	0
1395730112.03	38	67	0
1395730113.04	38	67	0
1395730114.04	38	67	0
1395730115.04	38	67	0
1395730116.04	38	67	0
1395730117.05	38	67	0
1395730118.05	38	67	0
1395730119.05	38	67	0
1395730120.05	38	67	0
1395730121.06	38	67	0
1395730122.06	38	67	0
1395730123.06	38	67	0
1395730124.06	38	67	0
1395730125.06	38	67	0
1395730126.07	38	67	0
1395730127.07	38	67	0
1395730128.07	38	67	0
1395730129.07	38	67	0
1395730130.08	38	67	0
1395730131.08	38	67	0
1395730132.08	38	67	0
1395730133.08	38	67	0
1395730134.09	38	67	0
1395730135.09	38	67	0
1395730136.09	38	67	0
1395730137.09	38	67	0
1395730138.09	38	67	0
1395730139.1	38	67	0
1395730140.1	38	67	0
1395730141.1	38	67	0
1395730142.1	38	67	0
1395730143.11	38	67	0
1395730144.11	38	67	0
1395730145.11	38	67	0
1395730146.12	38	67	0
1395730147.12	38	67	0
1395730148.12	38	67	0
1395730149.12	38	67	0
1395730150.13	38	67	0
1395730151.13	38	67	0
1395730152.13	38	67	0
1395730153.13	38	67	0
1395730154.14	38	67	0
1395730155.14	38	67	0
1395730156.14	38	67	0
1395730157.14	38	67	0
1395730158.15	38	67	0
1395730159.15	38	67	0
1395730160.15	38	67	0
1395730161.16	38	67	0
1395730162.16	38	67	0
1395730163.16	38	67	0
1395730164.16	38	67	0
1395730165.17	38	67	0
1395730166.17	38	67	0
1395730167.17	38	67	0
1395730168.17	38	67	0
1395730169.18	38	67	0
1395730170.18	38	67	0
1395730171.18	38	67	0
1395730172.18	38	67	0
1395730173.18	38	67	0
1395730174.19	38	67	0
1395730175.19	38	67	0
1395730176.19	38	67	0
1395730177.19	38	67	0
1395730178.2	38	67	0
1395730179.2	38	67	0
1395730180.2	38	67	0
1395730181.2	38	67	0
1395730182.21	38	67	0
1395730183.21	38	67	0
1395730184.21	38	67	0
1395730185.21	38	67	0
