1395722025.33	257420	116485	11836	31105	49299	26413	5245	11072
1395722026.33	257420	116485	11836	31105	49299	26413	5245	11072
1395722027.34	257420	116485	11836	31105	49299	26413	5245	11072
1395722028.34	257420	116485	11836	31105	49299	26413	5245	11072
1395722029.34	257420	116485	11836	31105	49299	26413	5245	11072
1395722030.34	257420	116485	11836	31105	49299	26413	5245	11072
1395722031.35	257420	116485	11836	31105	49299	26413	5245	11072
1395722032.35	257420	116485	11836	31105	49299	26413	5245	11072
1395722033.35	257420	116485	11836	31105	49299	26413	5245	11072
1395722034.35	257420	116485	11836	31105	49299	26413	5245	11072
1395722035.36	257420	116485	11836	31105	49299	26413	5245	11072
1395722036.36	257420	116485	11836	31105	49299	26413	5245	11072
1395722037.36	257420	116485	11836	31105	49299	26413	5245	11072
1395722038.36	257420	116485	11836	31105	49299	26413	5245	11072
1395722039.36	257420	116485	11836	31105	49299	26413	5245	11072
1395722040.37	257420	116485	11836	31105	49299	26413	5245	11072
1395722041.37	257420	116485	11836	31105	49299	26413	5245	11072
1395722042.37	257420	116485	11836	31105	49299	26413	5245	11072
1395722043.37	257420	116485	11836	31105	49299	26413	5245	11072
1395722044.37	257420	116485	11836	31105	49299	26413	5245	11072
1395722045.38	257420	116485	11836	31105	49299	26413	5245	11072
1395722046.38	257420	116485	11836	31105	49299	26413	5245	11072
1395722047.38	257420	116485	11836	31105	49299	26413	5245	11072
1395722048.38	257420	116485	11836	31105	49299	26413	5245	11072
1395722049.38	257420	116485	11836	31105	49299	26413	5245	11072
1395722050.39	257420	116485	11836	31105	49299	26413	5245	11072
1395722051.39	257420	116485	11836	31105	49299	26413	5245	11072
1395722052.39	257420	116485	11836	31105	49299	26413	5245	11072
1395722053.39	257420	116485	11836	31105	49299	26413	5245	11072
1395722054.4	257420	116485	11836	31105	49299	26413	5245	11072
1395722055.4	257420	116485	11836	31105	49299	26413	5245	11072
1395722056.4	257420	116485	11836	31105	49299	26413	5245	11072
1395722057.4	257420	116485	11836	31105	49299	26413	5245	11072
1395722058.4	257420	116485	11836	31105	49299	26413	5245	11072
1395722059.41	257420	116485	11836	31105	49299	26413	5245	11072
1395722060.41	257420	116485	11836	31105	49299	26413	5245	11072
1395722061.41	257420	116485	11836	31105	49299	26413	5245	11072
1395722062.41	257420	116485	11836	31105	49299	26413	5245	11072
1395722063.42	257420	116485	11836	31105	49299	26413	5245	11072
1395722064.42	257420	116485	11836	31105	49299	26413	5245	11072
1395722065.42	257420	116485	11836	31105	49299	26413	5245	11072
1395722066.43	257420	116485	11836	31105	49299	26413	5245	11072
1395722067.43	257420	116485	11836	31105	49299	26413	5245	11072
1395722068.43	257420	116485	11836	31105	49299	26413	5245	11072
1395722069.43	257420	116485	11836	31105	49299	26413	5245	11072
1395722070.44	257420	116485	11836	31105	49299	26413	5245	11072
