1395712166.3	257420	116485	11836	31105	49299	26413	5245	11072
1395712167.3	257420	116485	11836	31105	49299	26413	5245	11072
1395712168.31	257420	116485	11836	31105	49299	26413	5245	11072
1395712169.31	257420	116485	11836	31105	49299	26413	5245	11072
1395712170.31	257420	116485	11836	31105	49299	26413	5245	11072
1395712171.31	257420	116485	11836	31105	49299	26413	5245	11072
1395712172.31	257420	116485	11836	31105	49299	26413	5245	11072
1395712173.32	257420	116485	11836	31105	49299	26413	5245	11072
1395712174.32	257420	116485	11836	31105	49299	26413	5245	11072
1395712175.32	257420	116485	11836	31105	49299	26413	5245	11072
1395712176.32	257420	116485	11836	31105	49299	26413	5245	11072
1395712177.33	257420	116485	11836	31105	49299	26413	5245	11072
1395712178.33	257420	116485	11836	31105	49299	26413	5245	11072
1395712179.33	257420	116485	11836	31105	49299	26413	5245	11072
