1395712813.89	38	67	0
1395712814.89	38	67	0
1395712815.9	38	67	0
1395712816.9	38	67	0
1395712817.91	38	67	0
1395712818.91	38	67	0
1395712819.92	38	67	0
1395712820.93	38	67	0
1395712821.93	38	67	0
1395712822.93	38	67	0
1395712823.94	38	67	0
1395712824.94	38	67	0
1395712825.95	38	67	0
1395712826.95	38	67	0
1395712827.95	38	67	0
1395712828.96	38	67	0
1395712829.96	38	67	0
1395712830.96	38	67	0
1395712831.96	38	67	0
1395712832.97	38	67	0
1395712833.97	38	67	0
1395712834.97	38	67	0
1395712836.0	38	67	0
1395712837.0	38	67	0
1395712838.01	38	67	0
1395712839.01	38	67	0
1395712840.02	38	67	0
