1395712425.9	257420	116485	11836	31105	49299	26413	5245	11072
1395712426.9	257420	116485	11836	31105	49299	26413	5245	11072
1395712427.9	257420	116485	11836	31105	49299	26413	5245	11072
1395712428.9	257420	116485	11836	31105	49299	26413	5245	11072
1395712429.9	257420	116485	11836	31105	49299	26413	5245	11072
1395712430.91	257420	116485	11836	31105	49299	26413	5245	11072
1395712431.91	257420	116485	11836	31105	49299	26413	5245	11072
1395712432.91	257420	116485	11836	31105	49299	26413	5245	11072
1395712433.91	257420	116485	11836	31105	49299	26413	5245	11072
1395712434.91	257420	116485	11836	31105	49299	26413	5245	11072
1395712435.92	257420	116485	11836	31105	49299	26413	5245	11072
1395712436.92	257420	116485	11836	31105	49299	26413	5245	11072
1395712437.92	257420	116485	11836	31105	49299	26413	5245	11072
1395712438.93	257420	116485	11836	31105	49299	26413	5245	11072
1395712439.93	257420	116485	11836	31105	49299	26413	5245	11072
