00:00:00	16	53	0
00:00:01	29	26	0
00:00:02	44	37	0
00:00:03	54	27	0
00:00:04	43	35	0
00:00:05	38	43	0
00:00:06	51	35	0
00:00:07	53	48	0
00:00:08	63	51	0
00:00:09	64	63	0
00:00:10	50	64	0
00:00:11	51	66	0
00:00:12	48	63	0
00:00:13	47	66	0
00:00:14	44	74	0
00:00:15	41	67	0
00:00:16	48	66	0
00:00:17	50	61	0
00:00:18	60	56	0
00:00:19	54	63	0
00:00:20	43	66	0
00:00:21	48	77	0
00:00:22	35	75	0
00:00:23	63	56	0
00:00:24	77	44	0
00:00:25	90	44	0
00:00:26	70	56	0
00:00:28	70	60	0
00:00:29	53	69	0
00:00:30	30	67	0
00:00:31	38	63	0
00:00:32	35	63	0
00:00:33	30	50	0
00:00:34	57	53	0
00:00:35	64	47	0
00:00:36	61	43	0
00:00:37	57	50	0
00:00:38	48	56	0
00:00:39	35	53	0
00:00:40	30	56	0
00:00:41	30	61	0
00:00:42	30	64	0
00:00:43	37	74	0
00:00:44	40	69	0
00:00:45	44	67	0
00:00:46	35	57	0
00:00:47	35	60	0
00:00:48	37	69	0
00:00:49	38	60	0
00:00:50	35	54	0
00:00:51	38	54	0
00:00:52	43	53	0
00:00:53	57	57	0
00:00:54	47	56	0
00:00:55	54	53	0
00:00:56	53	61	0
00:00:57	44	60	0
00:00:58	44	50	0
00:00:59	38	56	0
00:01:01	37	56	0
00:01:02	26	50	0
00:01:03	47	57	0
00:01:04	47	60	0
00:01:05	54	53	0
00:01:06	67	60	0
00:01:07	66	63	0
00:01:08	69	57	0
00:01:09	60	60	0
00:01:10	61	60	0
00:01:11	56	64	0
00:01:12	47	61	0
00:01:13	41	64	0
00:01:14	38	63	0
00:01:15	37	53	0
00:01:16	44	56	0
00:01:17	53	51	0
00:01:18	53	54	0
00:01:19	57	54	0
00:01:20	53	53	0
00:01:21	60	50	0
00:01:22	43	69	0
00:01:23	47	78	0
00:01:24	41	69	0
00:01:25	44	60	0
00:01:26	51	53	0
00:01:27	48	30	0
00:01:28	44	44	0
00:01:29	47	53	0
00:01:30	54	53	0
00:01:31	54	63	0
00:01:32	44	53	0
00:01:33	50	51	0
00:01:35	40	54	0
00:01:36	41	64	0
00:01:37	54	78	0
00:01:38	41	53	0
00:01:39	27	43	0
00:01:40	35	37	0
00:01:41	34	34	0
00:01:42	41	43	0
00:01:43	54	48	0
00:01:44	57	54	0
00:01:45	61	50	0
00:01:46	60	61	0
00:01:47	64	63	0
00:01:48	64	63	0
00:01:49	57	63	0
00:01:50	63	54	0
00:01:51	64	56	0
00:01:52	67	63	0
00:01:53	61	77	0
00:01:54	63	77	0
00:01:55	63	66	0
00:01:56	61	61	0
00:01:57	63	56	0
00:01:58	53	41	0
00:01:59	53	35	0
00:02:00	57	37	0
00:02:01	43	34	0
00:02:02	47	56	0
00:02:03	38	75	0
00:02:04	35	77	0
00:02:05	50	81	0
00:02:06	54	60	0
00:02:08	53	50	0
00:02:09	41	41	0
00:02:10	29	20	0
00:02:11	14	30	0
00:02:12	11	21	0
00:02:13	16	26	0
00:02:14	30	40	0
00:02:15	38	41	0
00:02:16	47	50	0
00:02:17	48	48	0
00:02:18	50	48	0
00:02:19	57	40	0
00:02:20	63	43	0
00:02:21	56	47	0
00:02:22	53	57	0
00:02:23	47	66	0
00:02:24	40	67	0
00:02:25	41	75	0
00:02:26	44	60	0
00:02:27	48	64	0
00:02:28	44	61	0
00:02:29	35	51	0
00:02:30	35	63	0
00:02:31	35	54	0
00:02:32	41	51	0
00:02:33	57	53	0
00:02:34	53	57	0
00:02:35	51	60	0
00:02:36	53	66	0
00:02:37	53	69	0
00:02:38	54	69	0
00:02:40	50	70	0
00:02:41	40	67	0
00:02:42	27	64	0
00:02:43	27	56	0
00:02:44	24	50	0
00:02:45	29	51	0
00:02:46	27	57	0
00:02:47	27	70	0
00:02:48	14	66	0
00:02:49	14	53	0
00:02:50	20	48	0
00:02:51	26	48	0
00:02:52	47	57	0
00:02:53	43	60	0
00:02:54	38	67	0
00:02:55	37	70	0
00:02:56	41	64	0
00:02:57	41	69	0
00:02:58	47	64	0
00:02:59	43	67	0
00:03:00	21	60	0
00:03:01	37	57	0
00:03:02	44	53	0
00:03:03	54	44	0
00:03:04	74	57	0
00:03:05	69	66	0
00:03:06	70	75	0
00:03:07	61	70	0
00:03:08	61	61	0
00:03:09	70	57	0
00:03:10	74	51	0
00:03:11	78	63	0
00:03:12	77	66	0
00:03:14	74	63	0
00:03:15	69	57	0
00:03:16	67	57	0
00:03:17	67	56	0
00:03:18	60	69	0
00:03:19	54	60	0
00:03:20	60	53	0
00:03:21	54	48	0
00:03:22	43	50	0
00:03:23	54	57	0
00:03:24	54	63	0
00:03:25	63	66	0
00:03:26	69	67	0
