1395712118.19	257420	116485	11836	31105	49299	26413	5245	11072
1395712119.2	257420	116485	11836	31105	49299	26413	5245	11072
1395712120.2	257420	116485	11836	31105	49299	26413	5245	11072
1395712121.2	257420	116485	11836	31105	49299	26413	5245	11072
1395712122.2	257420	116485	11836	31105	49299	26413	5245	11072
1395712123.2	257420	116485	11836	31105	49299	26413	5245	11072
1395712124.21	257420	116485	11836	31105	49299	26413	5245	11072
1395712125.21	257420	116485	11836	31105	49299	26413	5245	11072
1395712126.21	257420	116485	11836	31105	49299	26413	5245	11072
1395712127.21	257420	116485	11836	31105	49299	26413	5245	11072
1395712128.22	257420	116485	11836	31105	49299	26413	5245	11072
1395712129.22	257420	116485	11836	31105	49299	26413	5245	11072
