1395731282.49	38	67	0
1395731283.49	38	67	0
1395731284.5	38	67	0
1395731285.5	38	67	0
1395731286.5	38	67	0
1395731287.5	38	67	0
1395731288.5	38	67	0
1395731289.51	38	67	0
1395731290.51	38	67	0
1395731291.51	38	67	0
1395731292.51	38	67	0
1395731293.51	38	67	0
1395731294.52	38	67	0
1395731295.52	38	67	0
1395731296.52	38	67	0
1395731297.52	38	67	0
1395731298.53	38	67	0
1395731299.53	38	67	0
1395731300.53	38	67	0
1395731301.53	38	67	0
1395731302.54	38	67	0
1395731303.54	38	67	0
1395731304.54	38	67	0
1395731305.54	38	67	0
1395731306.54	38	67	0
1395731307.55	38	67	0
1395731308.55	38	67	0
1395731309.55	38	67	0
1395731310.55	38	67	0
1395731311.55	38	67	0
1395731312.56	38	67	0
1395731313.56	38	67	0
1395731314.56	38	67	0
1395731315.56	38	67	0
1395731316.57	38	67	0
1395731317.57	38	67	0
1395731318.57	38	67	0
1395731319.57	38	67	0
1395731320.58	38	67	0
1395731321.58	38	67	0
1395731322.58	38	67	0
1395731323.58	38	67	0
1395731324.58	38	67	0
1395731325.59	38	67	0
1395731326.59	38	67	0
1395731327.59	38	67	0
1395731328.59	38	67	0
1395731329.59	38	67	0
1395731330.6	38	67	0
1395731331.6	38	67	0
1395731332.6	38	67	0
1395731333.6	38	67	0
1395731334.6	38	67	0
1395731335.61	38	67	0
1395731336.61	38	67	0
1395731337.61	38	67	0
1395731338.61	38	67	0
1395731339.62	38	67	0
1395731340.62	38	67	0
1395731341.62	38	67	0
1395731342.62	38	67	0
1395731343.63	38	67	0
1395731344.63	38	67	0
1395731345.63	38	67	0
1395731346.63	38	67	0
1395731347.63	38	67	0
1395731348.64	38	67	0
1395731349.64	38	67	0
1395731350.64	38	67	0
1395731351.64	38	67	0
1395731352.65	38	67	0
1395731353.65	38	67	0
1395731354.65	38	67	0
1395731355.65	38	67	0
1395731356.65	38	67	0
1395731357.66	38	67	0
1395731358.66	38	67	0
1395731359.66	38	67	0
1395731360.66	38	67	0
1395731361.66	38	67	0
1395731362.67	38	67	0
1395731363.67	38	67	0
1395731364.67	38	67	0
1395731365.67	38	67	0
1395731366.68	38	67	0
1395731367.68	38	67	0
1395731368.68	38	67	0
1395731369.68	38	67	0
1395731370.68	38	67	0
1395731371.69	38	67	0
1395731372.69	38	67	0
1395731373.69	38	67	0
1395731374.7	38	67	0
1395731375.7	38	67	0
1395731376.7	38	67	0
1395731377.7	38	67	0
1395731378.71	38	67	0
1395731379.71	38	67	0
1395731380.71	38	67	0
1395731381.71	38	67	0
1395731382.72	38	67	0
1395731383.72	38	67	0
1395731384.72	38	67	0
1395731385.72	38	67	0
1395731386.72	38	67	0
1395731387.73	38	67	0
1395731388.73	38	67	0
1395731389.73	38	67	0
1395731390.73	38	67	0
1395731391.73	38	67	0
1395731392.74	38	67	0
1395731393.74	38	67	0
1395731394.74	38	67	0
1395731395.74	38	67	0
1395731396.75	38	67	0
1395731397.75	38	67	0
1395731398.75	38	67	0
1395731399.75	38	67	0
1395731400.75	38	67	0
1395731401.76	38	67	0
1395731402.76	38	67	0
1395731403.76	38	67	0
1395731404.76	38	67	0
1395731405.76	38	67	0
1395731406.77	38	67	0
1395731407.77	38	67	0
1395731408.77	38	67	0
1395731409.77	38	67	0
1395731410.78	38	67	0
1395731411.78	38	67	0
1395731412.78	38	67	0
1395731413.78	38	67	0
1395731414.79	38	67	0
1395731415.79	38	67	0
1395731416.79	38	67	0
1395731417.79	38	67	0
1395731418.79	38	67	0
1395731419.8	38	67	0
1395731420.8	38	67	0
1395731421.8	38	67	0
1395731422.81	38	67	0
1395731423.81	38	67	0
1395731424.81	38	67	0
1395731425.81	38	67	0
1395731426.81	38	67	0
1395731427.82	38	67	0
1395731428.82	38	67	0
1395731429.82	38	67	0
1395731430.82	38	67	0
1395731431.82	38	67	0
1395731432.83	38	67	0
1395731433.83	38	67	0
1395731434.83	38	67	0
1395731435.83	38	67	0
1395731436.83	38	67	0
1395731437.84	38	67	0
1395731438.84	38	67	0
1395731439.84	38	67	0
1395731440.84	38	67	0
1395731441.85	38	67	0
1395731442.85	38	67	0
1395731443.85	38	67	0
1395731444.85	38	67	0
1395731445.86	38	67	0
1395731446.86	38	67	0
1395731447.86	38	67	0
1395731448.86	38	67	0
1395731449.87	38	67	0
1395731450.87	38	67	0
1395731451.87	38	67	0
1395731452.87	38	67	0
1395731453.87	38	67	0
1395731454.88	38	67	0
1395731455.88	38	67	0
1395731456.88	38	67	0
1395731457.88	38	67	0
1395731458.88	38	67	0
1395731459.89	38	67	0
1395731460.89	38	67	0
1395731461.89	38	67	0
1395731462.89	38	67	0
1395731463.9	38	67	0
1395731464.9	38	67	0
1395731465.9	38	67	0
1395731466.9	38	67	0
1395731467.9	38	67	0
1395731468.91	38	67	0
1395731469.91	38	67	0
1395731470.91	38	67	0
1395731471.91	38	67	0
1395731472.92	38	67	0
1395731473.92	38	67	0
1395731474.92	38	67	0
1395731475.92	38	67	0
1395731476.92	38	67	0
1395731477.92	38	67	0
1395731478.93	38	67	0
1395731479.93	38	67	0
1395731480.93	38	67	0
1395731481.93	38	67	0
1395731482.94	38	67	0
1395731483.94	38	67	0
1395731484.94	38	67	0
1395731485.94	38	67	0
1395731486.94	38	67	0
1395731487.95	38	67	0
1395731488.95	38	67	0
1395731489.95	38	67	0
1395731490.95	38	67	0
1395731491.96	38	67	0
1395731492.96	38	67	0
1395731493.96	38	67	0
1395731494.96	38	67	0
1395731495.96	38	67	0
1395731496.97	38	67	0
1395731497.97	38	67	0
1395731498.97	38	67	0
1395731499.97	38	67	0
1395731500.97	38	67	0
1395731501.98	38	67	0
1395731502.98	38	67	0
1395731503.98	38	67	0
1395731504.99	38	67	0
1395731505.99	38	67	0
1395731506.99	38	67	0
1395731507.99	38	67	0
1395731508.99	38	67	0
1395731510.0	38	67	0
1395731511.0	38	67	0
