1395713415.44	257420	116485	11836	31105	49299	26413	5245	11072
1395713416.44	257420	116485	11836	31105	49299	26413	5245	11072
1395713417.44	257420	116485	11836	31105	49299	26413	5245	11072
1395713418.44	257420	116485	11836	31105	49299	26413	5245	11072
1395713419.45	257420	116485	11836	31105	49299	26413	5245	11072
1395713420.45	257420	116485	11836	31105	49299	26413	5245	11072
1395713421.45	257420	116485	11836	31105	49299	26413	5245	11072
1395713422.45	257420	116485	11836	31105	49299	26413	5245	11072
1395713423.46	257420	116485	11836	31105	49299	26413	5245	11072
1395713424.46	257420	116485	11836	31105	49299	26413	5245	11072
1395713425.46	257420	116485	11836	31105	49299	26413	5245	11072
1395713426.47	257420	116485	11836	31105	49299	26413	5245	11072
1395713427.47	257420	116485	11836	31105	49299	26413	5245	11072
1395713428.47	257420	116485	11836	31105	49299	26413	5245	11072
