1395712453.96	257420	116485	11836	31105	49299	26413	5245	11072
1395712454.97	257420	116485	11836	31105	49299	26413	5245	11072
1395712455.97	257420	116485	11836	31105	49299	26413	5245	11072
1395712456.97	257420	116485	11836	31105	49299	26413	5245	11072
1395712457.97	257420	116485	11836	31105	49299	26413	5245	11072
1395712458.98	257420	116485	11836	31105	49299	26413	5245	11072
1395712459.98	257420	116485	11836	31105	49299	26413	5245	11072
1395712460.98	257420	116485	11836	31105	49299	26413	5245	11072
1395712461.98	257420	116485	11836	31105	49299	26413	5245	11072
1395712462.98	257420	116485	11836	31105	49299	26413	5245	11072
1395712463.99	257420	116485	11836	31105	49299	26413	5245	11072
1395712464.99	257420	116485	11836	31105	49299	26413	5245	11072
1395712465.99	257420	116485	11836	31105	49299	26413	5245	11072
1395712466.99	257420	116485	11836	31105	49299	26413	5245	11072
1395712468.0	257420	116485	11836	31105	49299	26413	5245	11072
1395712469.0	257420	116485	11836	31105	49299	26413	5245	11072
1395712470.0	257420	116485	11836	31105	49299	26413	5245	11072
1395712471.0	257420	116485	11836	31105	49299	26413	5245	11072
1395712472.0	257420	116485	11836	31105	49299	26413	5245	11072
1395712473.01	257420	116485	11836	31105	49299	26413	5245	11072
1395712474.01	257420	116485	11836	31105	49299	26413	5245	11072
1395712475.01	257420	116485	11836	31105	49299	26413	5245	11072
1395712476.01	257420	116485	11836	31105	49299	26413	5245	11072
1395712477.01	257420	116485	11836	31105	49299	26413	5245	11072
1395712478.02	257420	116485	11836	31105	49299	26413	5245	11072
