Apr 23, 2014 17:10:37	[14947126.0, 3253191.0845680498, 2377845.673944713, 7170407.326011344, 1011718.787940978, 2922658.4936365187, 2336045.2166750403, 792766.1476775206, 1006543.2608818043, 956694.2368175865, 1007068.9177823365, 2742953.766696161, 712397.0685489875, 1496084.9178585226, 1880979.0727518795, 465462.9592436364, 906385.7172073185, 1032412.7111988382, 398027.774206168, 441145.5566374483, 761273.7981134854, 1092615.842571693, 397814.10703356157, 525367.1838400399, 666995.7332371579, 227611.15981315266, 1080561.7471541332, 807320.5156365068, 626701.8088117375, 292976.010684686, 1298743.1897011565, 456203.52666273026, 920288.1070624265, 322820.7361203535, 715179.7431938683, 852187.1834691255, 410070.01681573404, 825455.9360649318, 387224.233121831, 572999.438210239, 476888.38627867604, 886092.1250868898, 331309.7711319023, 513999.1406552636, 532214.8181584533, 54000.37858772476, 331887.1520112852, 869147.2243352426, 181346.0228773361]
Apr 23, 2014 17:10:38	[12871106.0, 3194945.6229759157, 5200194.798938152, 4769282.537552731, 2736198.500661384, 565331.107299948, 519285.48771464964, 1116787.2700357647, 1638181.353031385, 827765.6795044624, 2169091.3788770046, 569326.1937273, 1012751.4811896845, 602411.5187704217, 441921.9085219023, 459741.125651064, 1296460.3674853074, 391633.8544365815, 830492.6904505616, 452139.87404742476, 264471.2108600638, 693933.3987377181, 561747.3727335964, 513254.80014889664, 270359.94084559806, 820446.5477749739, 705090.5488306385, 396503.3487728675, 145090.94126692624, 352150.95024399477, 679534.1257822786, 1025054.4640056392, 1633777.1662192696, 1033039.749592278, 882864.9399441461, 205585.4297250962, 954273.9515371594, 1007972.5038550121, 642482.4445223168, 1192396.8833300662, 471912.7728694569, 341510.500654183, 1880238.172276533, 793490.492443012, 528415.5258332032, 456242.03212859406, 997014.3643597629, 476768.12815348554, 769831.0613121776]
Apr 23, 2014 17:10:39	[11955476.0, 643178.0601370992, 3576919.6078705927, 210732.71747272537, 1401153.366608313, 2164880.946912673, 3505057.8837881554, 1895887.3473778765, 1258955.0485937884, 254779.61380625013, 1192116.5055974056, 1539984.3490761057, 107952.07640930745, 2200485.375947961, 1330582.534648561, 145098.50329849738, 793309.0536329238, 1539413.3346887042, 225470.86832023147, 231574.109984859, 1529027.5591247012, 47012.02758663113, 311664.5050885437, 874110.7302271175, 683672.4706564087, 568716.3814459065, 307618.9369352721, 1454121.620085947, 1174281.7146205218, 1493954.820131808, 447780.5054706688, 390368.80734812253, 702377.1363122411, 457966.7044069244, 1095816.9114133504, 319147.4300077836, 1871821.6907628856, 32918.59911923362, 470972.45118895045, 719898.4064264382, 1332177.1416418233, 770511.7387051765, 632480.4753310817, 695484.041938373, 525790.8199578063, 676688.9626419848, 326358.47441752296, 795361.1338436115, 1170738.9518396682]
Apr 23, 2014 17:10:40	[5370756.0, 188488.04885032913, 664178.9434690733, 1199278.4366307606, 1356090.6418923934, 490178.3329733358, 504202.99312053714, 1416207.409215666, 508370.69900111976, 890996.4762469662, 344874.10035823815, 497282.84576853574, 779985.4583627647, 192364.37636053847, 1306356.9081737336, 1926309.4126656759, 742105.2070309971, 1080052.5219728767, 972511.7470259123, 887204.2452957158, 1337165.3783301762, 874414.4331004436, 1333887.8158105144, 399674.5866482334, 1031652.3235727182, 655350.991053405, 790817.1188749355, 814886.956912314, 991865.370048509, 1078740.5328915801, 578988.5489320541, 916736.4840206254, 666516.1093450725, 1274458.09089092, 1028404.3778398625, 1199411.1548624071, 867822.6531465129, 349537.85757788253, 1244843.0089003518, 197362.07419559383, 494314.11931628786, 709153.6096506681, 916544.3233820719, 903313.8533162866, 166198.9995918259, 697685.170571298, 551410.7274354592, 523736.5930379377, 839276.7503706886]
Apr 23, 2014 17:10:41	[6935653.0, 1723687.776224456, 1523696.3020695467, 1473980.0665076945, 947120.5768209766, 512496.17447992816, 1457418.0996704157, 862091.2158851379, 171022.56455160063, 1603906.4193066356, 607100.2108102823, 1090236.4865009678, 801227.2906007095, 624331.9618345556, 708098.7330602793, 832308.1610698398, 1953859.0855305002, 399922.8088995041, 970638.5797951224, 1130816.4046790916, 906711.3337460279, 733058.6725641745, 971067.8570831164, 1501733.2528911321, 94513.45311929724, 2044821.2724332253, 503828.1297784727, 786103.6284680729, 940272.8594662506, 727836.1706258022, 546413.2036583719, 209217.3901155472, 487601.02922953246, 1128935.729319527, 1000075.675064165, 933208.538409206, 569249.3916180874, 573724.2011606642, 1260668.5895241231, 610933.0971432859, 1172196.7524965142, 604367.8742783641, 1270158.9899313415, 1183737.8208907088, 390115.47681581223, 1041153.5674356126, 1206042.1687432693, 253456.09874698642, 1166189.1908175237]
Apr 23, 2014 17:10:42	[8829096.0, 5282306.731015534, 4493448.777919218, 2957727.3055357216, 2115850.461364261, 989314.3971573155, 358996.4756888754, 1369822.6476105745, 1986858.7303519184, 1709751.017934576, 516877.76569802064, 710629.3520598442, 837092.9871976878, 347150.9329609257, 1363124.2014252567, 372041.80651155056, 1003967.1560657265, 1218877.319299816, 1587001.970439579, 726927.9498709476, 425782.3814738471, 590184.640708757, 874478.4852058796, 618922.1845627526, 940627.1263735648, 349969.0753668582, 737772.7399756535, 908020.0540661677, 798622.4484436755, 144667.86416579058, 1044836.3476169013, 410350.3254104136, 104732.40544515845, 390243.6177697952, 518724.84038810484, 993235.501153609, 619349.7033423326, 281599.4305375501, 658065.9272336407, 415306.79161318333, 877933.7293486098, 119649.8835288636, 407397.13226038753, 895992.0141870547, 301575.1230336655, 569294.154801804, 210091.4566514678, 476479.86876359617, 520135.3349770736]
Apr 23, 2014 17:10:44	[5438823.0, 1782472.910402731, 905154.7953078435, 599271.968575693, 1236852.0903298322, 1696787.9879469476, 1070685.6561317968, 224903.8906789236, 1221619.2739438724, 653615.7472615916, 1166047.7290501476, 487666.0112603351, 1497024.809816967, 1501222.1002752886, 1343982.6697587073, 811637.0649681928, 546669.2822270932, 1325176.93648863, 748705.2101568757, 378729.7984047201, 475049.32380157366, 272625.16314167803, 765590.1761898142, 496921.8360765284, 132367.81913949107, 775279.1247174828, 1062806.0884581595, 1251834.4485911971, 1602916.4716331342, 724431.4656182736, 1350619.1822728298, 663366.2652830188, 790806.6257548359, 979178.6514146398, 719906.9374055226, 1197117.3123949408, 1572741.352344789, 319442.1925539902, 113043.6774352137, 333687.5329743304, 954421.1173236982, 304813.9006249668, 231778.70685637905, 961339.6811488969, 754416.9947539553, 1327399.0431122829, 289960.46917045745, 231439.87946387514, 673225.7604519752]
Apr 23, 2014 17:10:45	[19242785.0, 2618362.1826554784, 7429328.348105287, 5655099.004367012, 1141072.6531408867, 1710109.0653212343, 1584033.741923608, 3048861.355184925, 1981215.673283181, 1155236.6389578413, 577965.4704494467, 573223.3271935672, 613959.5074344802, 1711374.2293107293, 698415.2117110298, 1013663.624121472, 609049.265807597, 1229685.576820175, 700132.0704660411, 491596.2127437697, 565194.4725443796, 318799.9680397153, 246296.62040929124, 915274.513344278, 448930.34209722525, 404263.04680849507, 158902.08815014863, 176107.9018081479, 741140.059011703, 468513.1109961705, 584678.1401177873, 375121.8313041093, 589477.6463057423, 129826.46304589405, 235622.78497494996, 890371.5359788338, 413624.239650431, 415761.11526114476, 624061.0444292784, 511637.6295345354, 187259.00971963018, 287239.11131351785, 179239.15588669493, 239061.8207187289, 72602.24492890922, 535089.7203711756, 135382.29686355838, 145137.4275744883, 354756.78501787625]
Apr 23, 2014 17:10:46	[23054451.0, 7957415.043305643, 4464635.806558843, 2318896.2549284026, 1011228.5280092834, 2745176.0954051577, 1311176.4210193253, 797360.259085872, 655072.2587518331, 1012380.0447583633, 1217264.7691582378, 611160.9854856944, 1250375.7535213393, 300278.85578100116, 781972.8454566171, 356163.12449221686, 832143.828365095, 795173.2774701648, 387199.19228871074, 656353.0882762928, 51966.46259872114, 571206.376708448, 202155.894544627, 641637.1239353328, 509923.8192497538, 197066.1729140913, 363171.2364228546, 220519.67116502154, 277189.64187568694, 102686.20840432231, 471509.88669334736, 429832.2130416946, 183610.14339020787, 428226.8303498829, 349874.9875840767, 65294.783227233274, 72301.40412578273, 380555.0001676742, 482896.233829995, 322726.9696662435, 523220.7845762807, 316527.91113223566, 92626.35437179974, 50120.480427293514, 378336.85685351846, 467275.78541293385, 314228.03473582794, 445947.5353513894, 143848.19293894834]
Apr 23, 2014 17:10:47	[9745712.0, 5427526.2471844405, 3947893.6807443253, 1431777.3779635772, 180320.44008982656, 951645.281332584, 2271385.492045122, 1339756.3315856862, 1134669.8013254094, 539596.753607767, 1397759.5157286574, 953613.5235252273, 423055.99215010315, 758177.8346110344, 568325.0431654169, 959523.0509939438, 1930613.780723506, 1100880.5076385338, 471207.3694316436, 1492925.9929245887, 700482.7991337767, 1304241.3359037482, 398733.7703820757, 1553703.9025581037, 666582.5678078071, 963774.4591199082, 673205.7187359582, 522631.13330475806, 1087105.4187428877, 784580.6822088014, 509370.5999004254, 1143590.4320013686, 708418.656848738, 860154.5840549917, 674537.9985224364, 330915.7345825299, 442077.8967837759, 370451.52717679745, 646083.9030155067, 156796.97226996653, 1034558.7531218891, 849349.7049824956, 388696.2241878772, 217827.93008775887, 646895.352734585, 1119996.0179042218, 714315.8135763889, 765621.2135039392, 1435506.943284898]
